rep,q_min_global,q_min_observed,q_min_protected,q_path_min,q_path_median,q_path_q05,q_path_q95,augmented_eig_min,tail_margin,nll,time_sec
141,0.00027533065076568164,3363.6265037618186,2434.7372353101537,3396.4965681434924,4924.596521828771,3586.147997014383,17222.285762352534,4.6239472766075635e-08,88.17528636891535,8105.319731220119,3.211279582999964
142,0.0002748710339801619,3516.2720250993384,2541.8355137223825,3545.0191964770374,4862.9631877570355,3752.3090047161895,15067.914569100267,7.183405910084479e-08,90.2082176170756,8058.668204306232,4.146623666999972
143,3737.169453354707,3737.169453354707,3737.169453354705,3737.1773606638135,4974.803725256434,3748.010401278857,18053.678667593824,1.902056177205396e-13,77.34644039242866,8288.637512731491,3.0405233329999533
144,3317.275706793777,3317.275706793777,3317.2757067937755,3317.2757069021222,4220.139613019319,3322.6380468283824,15942.47587683903,4.271019854898231e-13,80.54951205712976,8029.596660625114,3.2103009169999837
145,4959.407376527248,4959.407376527246,4959.407376527246,4959.407391815342,6008.992601294029,4970.65244927645,14276.341219302221,9.463719616341385e-14,105.77583279428492,8195.379430932313,2.958548415999985
146,0.00027450806919659954,4371.449070413747,3259.834187788318,4388.95106956668,5574.32650026453,4606.641101393377,12977.825212987313,7.114569139717552e-08,100.59245662112774,8189.43083377616,3.4903419580000445
147,3933.6598389288315,3933.659838928831,3933.6598389288256,3933.660235608554,5000.938953083686,3942.195994527227,16104.949159788966,-5.326504355472101e-13,95.00114917096334,8033.752198515182,3.163055708999991
148,0.0002752705186139792,2900.7585625046,2810.9340386580916,2904.085251837312,4253.207135578686,2950.0333092828605,21487.402443902112,1.620539450731272e-09,57.865199892667974,8418.434781976452,2.405625749999956
149,3693.992559816179,3693.992559816179,3693.992559816179,3693.9944835752085,4508.829389574807,3699.3414519339617,14874.257209887171,-1.4761340378636014e-13,89.02056521382625,8031.84538994566,4.3264779589999875
150,0.0002740214695222676,4004.918410830402,3853.533253253887,4012.403962152609,5067.850286875693,4063.2598887385366,15007.804361128885,4.897265176659585e-10,100.8538401972364,8078.747913916192,3.554329709000001
151,3905.3775120414525,3905.377512041453,3905.3775120414507,3905.377739073397,4595.982955659371,3914.4976687339167,13064.074073813455,-2.9252219543538924e-13,90.68148042460906,8052.377767375579,3.332399415999987
152,0.00027683936059474945,3277.4582681289203,3269.556477076747,3278.1260519038997,4662.089881330472,3294.417409063718,19061.093941027084,1.860591012948186e-12,72.01042564215972,8323.829228143168,2.664533125000048
153,4292.442213616587,4292.442213616586,4292.442213616585,4292.4422222096055,5047.993571455396,4300.342542905601,13147.832073646074,4.50262007140135e-13,106.62060782858558,7896.2140310228115,2.46863637499996
154,3444.696664747372,3444.696664747372,3444.69666474737,3444.6967416183275,4559.485145795057,3454.9112496693615,18316.604351376158,-3.2886234572155635e-15,75.95695633041187,8174.706040945092,3.3866642080000133
155,0.0002743722998275189,3626.2506518698683,2675.0478581894226,3653.512761511349,4889.248373761024,3859.7895692766215,15061.534511826581,1.0201406165797937e-07,93.05334795055236,8045.24715622657,2.8884810419999667
156,0.0002748416554823052,4296.109192646611,3550.942199855419,4303.904843000482,5558.230349110287,4466.279849734678,16085.618769673069,2.6710615214461036e-08,96.451628215667,8286.412196117735,3.453273000000024
157,0.00027492381195770577,3723.8039150379514,3367.055652209855,3739.7867983070696,4955.538700231418,3843.036887782177,18110.87365034537,8.33857980764771e-09,84.74035202441775,8150.22279567474,2.921845915999995
158,3547.005201658125,3547.005201658125,3547.005201658122,3547.005360324074,4623.852235370177,3558.878820564402,15464.571558337466,2.8964259236155593e-13,96.60743529742834,7871.537965540918,2.9067433330000085
159,3475.809900287636,3475.809900287635,3475.8099002876347,3475.809922057011,4389.969126407687,3483.115002873125,17352.120913853516,-1.6053912828301438e-13,77.25794014374091,8147.396993676415,2.7216752499999757
160,0.0002757174734142609,2707.975451572581,2456.452345580868,2715.598510633595,3899.285082938394,2802.928994737994,19128.534513474748,1.6579549285440914e-08,59.49549573477759,8199.17056611224,3.1363844170000448
161,0.00027518276692717336,3794.664881868238,3321.639162670878,3805.6865364427213,4903.14222574128,3909.356348810363,16367.38986621587,2.1813943056088193e-08,81.67649437089793,8243.772178512296,4.063087332999999
162,0.00027233808214077726,4736.265269391162,4629.194875056131,4741.871771805939,5352.348351646971,4786.084559742299,12045.743875448059,3.577350430585041e-10,112.38424697119146,7958.873571081338,3.15659662500002
163,3320.6402381078983,3320.6402381078983,3320.640238107897,3320.6465909740755,4430.381613713922,3332.4054683585605,16119.921611586118,-4.0646560149966055e-13,78.68309882263435,8087.918453465571,3.4749595420000787
164,0.00027595450774242636,2827.740824715949,899.4263124301024,2856.531538255704,5285.938843777985,3314.2100510382866,18580.364406404122,8.8389229492838e-07,83.02378851293872,8244.267787750734,3.2547084159999713
165,3231.224957825766,3231.224957825766,3231.2249578257633,3231.2256845691563,4386.730546161969,3241.1172873505375,17239.48144165348,-3.5746732472503375e-13,79.14399406704712,8018.783418173838,3.20324170899994
166,0.00027563009098230395,2699.678644729101,678.6401159841075,2782.843156789936,5570.928232189603,3272.887555365466,20457.956998463058,6.275520370368567e-07,80.93931606898757,8319.359165062302,3.2661966250000205
167,3261.6760097008832,3261.6760097008837,3261.676009700881,3261.676984565769,4408.971180331439,3274.092725856896,18118.28929117949,-7.041726703527519e-13,78.14716429956808,8071.650683365407,3.133350082999982
168,0.0002771612362266751,2517.6879906245854,780.1640833555944,2542.6100261837755,4823.992204577629,2972.5046299737437,18117.804146874674,1.4744557406849104e-06,76.29206224214674,8187.10344586818,3.8560522919999585
169,0.0002740440031629987,3748.0169460108536,2919.6635398120316,3774.117833508958,5091.978595619175,3960.163591754087,15401.938822143484,3.505862407465184e-08,92.6725249285848,8085.499402087164,3.74005345799992
170,0.00027515337569639087,3839.9092489651675,3065.033254192498,3865.3405538349075,5945.020150813633,4053.603744070134,21654.006135611682,1.1403761898833326e-08,90.54556460294505,8337.24653610273,3.73071758399999
171,0.0002751595029621967,3515.849779918951,3037.6120828297785,3537.9577474483913,4856.971855980777,3663.0299580342985,17531.805160417905,1.3035289803648206e-08,78.0241497278122,8241.911272969512,3.476134041000023
172,0.0002740044531037711,3723.038293701854,3032.992445884275,3751.1734875103357,5161.300911173777,3933.795194568234,16863.78302536235,2.02039649975198e-08,86.46021969071911,8205.665851804584,3.8789948749999894
173,0.00027519974901224487,2651.4423956905653,1795.2736761479787,2678.7450885873295,4431.006822234354,2888.53673745035,18407.095476593382,5.3478287013911675e-08,70.29222170119516,8212.541004679108,3.87474491699993
174,4367.510099739682,4367.510099739682,4367.510099739681,4367.511648581015,5047.80173731136,4373.611337016101,13769.665257097671,-1.168200790719334e-13,94.19074900086588,8138.070382522315,2.8986655830000245
175,0.00027346910792402923,4588.1764493108885,4516.319556902219,4591.365960541949,5363.852799375241,4630.044512780575,14225.77024825554,1.7575147837746953e-10,100.24759435280473,8134.718787388083,3.589785249999977
176,4405.038538172968,4405.038538172968,4405.038538172967,4405.038538347238,5423.263778981836,4419.255182737619,16583.091627724803,5.84105802683322e-13,95.55565679823872,8172.6568166668785,2.8387927090000176
177,0.00027403026615502313,3620.253125218593,2174.7496828583726,3651.596272413083,5534.937573355607,3929.966309512746,17360.10220025435,9.095561380601295e-08,92.34529077457088,8185.732152093889,3.4421869590000824
178,4383.259488645146,4383.259488645146,4383.259488645145,4383.267399134838,5254.4806841582795,4391.349565717681,17032.716258893222,-1.3904567271228684e-13,85.41969573393337,8312.398795502977,2.7066196659999378
179,0.0002746727832345641,2105.161344032484,303.18301261862007,2274.527361683066,4946.38994428642,2738.824073446573,16342.003346891792,3.719756434147148e-07,91.06533044535172,7967.784216249049,2.8816155000000663
180,4307.146960893055,4307.146960893054,4307.146960893055,4307.147111119868,5323.108222443989,4313.884719912017,15750.266387324365,4.69312086873561e-14,88.2474426914523,8243.403627440046,3.773550333999992
181,3158.181813378486,3158.1818133784836,3158.181813378478,3158.1849929745767,4786.294743392149,3174.7098041567638,18625.592304354126,1.5624537570776047e-13,86.11982512504636,8007.358654451233,2.9186961670000073
182,0.0002748404731391929,3293.647247495528,3130.354184216594,3303.585075179477,4473.766368337167,3377.5614623044544,17410.332037863078,1.6525383343943467e-09,79.17906555098097,8090.523210933417,2.935642833000088
183,0.00027643353405437665,2337.190188608023,490.65583591346785,2414.4888936621414,4960.721323846352,2830.120227232173,17926.165803304142,1.7501961639417619e-06,72.63581003368257,8231.286078462435,3.115790707999963
184,0.0002752008331299294,3045.5845443329063,1604.8690336761765,3123.1533380038404,5034.2670148740435,3408.4118773152813,16287.19586920681,1.1728404216193645e-07,81.51415277171432,8203.640466375564,2.981152124999994
185,3997.388920398176,3997.3889203981753,3997.3889203981653,3997.3890584285527,4946.132624665107,4004.5002578587414,13575.321278643198,7.694353181448866e-13,100.71573601346998,7973.33702501024,2.7278986669999767
186,0.00027478441552375443,3693.569495585087,3018.8261532102206,3720.926471637568,5127.141841107188,3882.653621813649,15873.231096444762,1.277911605737205e-08,85.00919501991004,8252.464284472986,3.632759375000091
187,3906.620775008634,3906.620775008634,3906.6207750086232,3906.6208165243042,5037.141435028676,3917.5675964195893,15915.493589055557,1.456268805269792e-13,88.40776033760889,8135.42110250676,2.835797458000002
188,0.00027478986885398626,3522.6070169029426,2055.112916624502,3618.270027621536,5854.244871274302,3908.797669704042,18078.740299431218,3.71464248058603e-08,101.02376956791335,8130.7490323647025,2.765819208000039
189,3588.3243480785322,3588.324348078532,3588.3243480785286,3588.324551815862,4934.024198921734,3597.7106412329294,18496.24763066582,-1.4193810591751483e-14,87.46433779850139,8028.188866950753,4.014343208000014
190,0.0002730402375163976,3561.9050928531224,2758.4176822007307,3622.475024823849,5190.519799757046,3809.4234304434217,14602.131528289834,9.758093456292162e-09,101.92580725907601,7980.895019284632,2.870114791999981
191,3282.352272081303,3282.352272081299,3282.352272081269,3282.3527270998798,6869.965502853817,3311.974944524526,31294.90075486477,3.5311499096259647e-13,84.29991922223115,8080.177041161494,4.129901249999989
192,4608.65538278204,4608.655382782039,4608.655382782039,4608.655726906058,6045.910219762074,4623.620262325558,19658.01403988704,2.5865614970214877e-13,89.55097097776998,8428.872726420967,2.494885124999996
193,0.0002745502279140055,3752.9697079916873,3251.942940148417,3770.884814143401,5006.381288508837,3892.7179989835954,15631.327867184711,7.67299580461452e-09,88.73002053531474,8172.173414975696,2.9925016669999422
194,0.00027516317550180247,2856.724997663579,881.7510418339052,2930.48916518706,5446.748162495909,3383.5673191336778,18654.220212649172,5.074981528901499e-07,80.04193674522908,8345.393019523064,3.753560874999948
195,0.00027150072128279135,4499.272272874486,4342.168666782149,4507.90434926612,5421.102831879095,4560.75265721817,14217.205443902192,5.060467889527148e-10,108.38346132859613,7976.989925241977,2.825150874999963
196,0.00027304230388836004,3539.8846446318294,3416.1612736703146,3551.6905840659456,4822.92878434135,3617.7727681898364,15192.299028086658,3.079159926345737e-10,89.54581865369273,8011.343415824847,3.065902582999911
197,3935.4201210960396,3935.420121096039,3935.4201210960364,3935.420150621199,5593.968339674815,3955.741911137981,19300.81925817986,1.4518562978740676e-14,82.85816687136031,8357.472569749447,3.261032415999921
198,0.0002700866971281357,4417.7017670428595,4000.569103426409,4434.897163440374,5270.233057788781,4519.541172443315,11298.618269081737,2.3750809633146022e-09,123.97511514116671,7826.816266252599,3.033481832999996
199,0.00027372222393751144,4143.913463868913,3996.1147196804022,4149.763883043806,5263.867586763521,4203.1200444459555,15568.683141114563,4.1619028205578535e-10,104.0578443438374,8095.650401226612,3.3865529169999036
200,4567.505556564645,4567.505556564644,4567.505556564645,4567.50556090478,5416.245708139753,4575.193292621567,13941.394378771398,2.2025193957168018e-13,104.13906571549576,8057.936914199329,3.1119374170000356
201,0.0002745093370322138,4429.365166388082,4190.183839338803,4438.483125044897,5469.94510854158,4507.915874074202,14945.544978051365,1.0982625561340694e-09,98.43596312155455,8180.540549352803,3.1543090420000226
202,4108.584319681816,4108.584319681816,4108.584319681816,4108.585965915874,4902.16015818282,4117.205328465604,12974.1158694062,-6.735030051632996e-13,110.393847880067,7811.377153999113,2.552186416999916
203,3655.5981794781896,3655.59817947819,3655.5981794781883,3655.598334304928,4473.6529687350185,3662.348308530526,14929.218975399906,-3.610442269843988e-13,84.2683459831891,8090.972692962814,3.082831333999934
204,0.00027162383776158094,4742.000153221435,4729.760433282766,4743.25126887002,5676.756468404829,4756.411500399834,15076.101487243375,2.7015395277402587e-12,109.7141183738917,8046.052388299965,2.934162207999975
205,0.00027207506354898214,4021.319047031766,3974.6043446569556,4023.3862275599504,4969.671436905099,4055.344821755963,15177.886564608196,7.669634116825219e-11,97.73232769404572,7992.620499551073,3.223396999999977
206,4277.201661212686,4277.201661212685,4277.201661212686,4277.204013529846,5138.788359599595,4284.089461541041,15731.073665512693,-1.0365615681185015e-13,82.42687746202753,8319.657423668883,2.958420292000028
207,4036.9184437748913,4036.918443774892,4036.9184437748845,4036.918496816331,5272.898931054483,4049.27015850978,17106.642495357937,-4.9921893979566486e-14,84.97782691312841,8243.075826186974,3.0369801670000243
208,3180.65136568814,3180.6513656881384,3180.651365688129,3180.652141560787,5013.009655435509,3197.233194487043,20411.03801450802,7.82878165123361e-13,84.26669315758318,7920.289784630988,4.221865541999932
209,4713.2725098388,4713.2725098388,4713.272509838802,4713.272689740562,5233.327620509366,4718.853640080756,11499.719450507131,-5.278809888380937e-13,110.14452387935765,7981.642966735457,2.8351860000000215
210,4171.719036632214,4171.719036632212,4171.7190366322075,4171.719054882493,5502.279317658096,4183.046911045042,18134.270392924438,-5.291678385592984e-13,94.12321067951324,8277.2530126924,3.014712999999915
211,0.0002750613748503383,3446.192700263338,2567.8199536196425,3473.5559617700665,4812.786034573932,3659.9872739440407,15818.570593519513,5.4762637762696946e-08,82.64211619601025,8210.876960459227,3.3477839999999333
212,3489.1538986395735,3489.153898639573,3489.1538986395726,3489.154133304969,4583.183443544746,3498.3073109252823,17696.87720503143,-2.4850187591463307e-13,77.87411608702837,8261.19798917962,3.0263423330000023
213,3651.005999098502,3651.0059990985023,3651.005999098497,3651.0118809868522,4780.914191219974,3657.8688575964597,15910.856932433004,-9.097693909553026e-14,86.02697330515275,8085.553518447425,3.1541876670000875
214,0.00027400462204241194,3951.536904947362,3354.0568561277605,3973.9436847504708,4988.681653125517,4103.233387974231,14146.813557820271,1.9350435676545965e-08,98.83490242146148,8015.646752249008,3.2794099999999844
215,4339.885744972045,4339.885744972045,4339.8857449720435,4339.885747017609,5436.217897262059,4345.949095463203,16614.10490682407,5.235666071304189e-13,98.65711288646355,8148.222629365031,3.613719083000092
216,3274.886370444271,3274.886370444271,3274.8863704442715,3274.8870033208545,4501.4762382269655,3289.281002747578,19143.12070764278,-4.778518907634452e-13,80.52590170395155,7993.776959772244,2.8288547079999944
217,4762.2765833461635,4762.276583346163,4762.276583346157,4762.277046499575,5611.302280472389,4769.804718306313,14471.887614690304,1.1776138068847034e-13,100.04612636030272,8155.96107692757,3.057259290999923
218,4614.0684315081935,4614.068431508193,4614.068431508193,4614.0687867095785,5388.0826117879005,4623.448994994311,14674.512367811787,-3.3783310363227927e-13,106.21829496877487,8065.979709619682,3.01279979200001
219,0.0002745063175098039,3064.40187990928,2336.6101382860443,3097.5515873695103,4615.255392629959,3276.6236258651297,16584.282440650666,2.5991605132880545e-08,76.95663806687628,8178.124722790772,3.982577333999984
220,3987.3986174803977,3987.3986174803968,3987.3986174803968,3987.400928973261,5074.571969220011,3997.3487330301537,18446.36454072852,-1.9987387579405456e-13,81.93311913033213,8346.3015719178,3.0457001249999394
221,0.00027633253557723947,2260.1210654832894,1770.7294824893333,2306.0159479272997,4987.261289495238,2562.7173326296606,29150.284210459708,2.9030487204127852e-08,52.84298647595557,8447.788471837684,3.702437417000056
222,4050.1438396629374,4050.143839662933,4050.1438396629346,4050.145177844614,6992.404404001494,4078.801455603485,24611.98454726046,-1.9875815820959006e-13,102.02619526572265,8251.410393321117,3.1457005409999965
223,4467.432785333887,4467.432785333886,4467.43278533388,4467.436355460131,5317.836306920206,4477.34486973286,14968.853357125494,-1.0634486017914661e-13,102.59130883962618,8071.461515126339,2.9359956250000323
224,0.0002746474929153919,4791.734818932023,4679.229910716765,4795.60357702103,5714.772732799334,4846.819113863681,15014.548430058552,2.5391290300230477e-10,98.5828196906735,8226.595583470677,3.620949915999972
225,0.00027204622892895713,1398.4564687050688,0.0002720462653087452,1961.1099155223383,6909.8059627326675,3773.0732040231023,23502.566241540666,8.965241790341882e-08,98.66704574761604,7967.531793501661,4.652694750000023
226,0.0002733237743086647,4010.173881251074,2537.36217653283,4063.398167758074,5597.194051225575,4290.815525978967,11856.324509887918,2.8802395038542817e-08,111.62345181205261,8008.0265188078765,2.9285653330000514
227,0.0002764597156783566,2926.2249039391063,2432.75940109362,2954.7619265797225,4794.700209846722,3078.273657720691,20021.89658082164,8.072992605670505e-09,78.94962637474254,8024.937805850423,4.2878993329999275
228,3521.86466285999,3521.8646628599886,3521.8646628599877,3521.8651140574625,4654.838665231378,3535.8595375962536,17583.130924506622,5.133452509598296e-14,84.56488984248938,8036.766199571409,3.506089083000006
229,0.00027551215316634625,3438.230303164629,2482.546147019049,3448.9807593843016,4716.012266044881,3664.573127711703,15170.058563419545,1.1654760802299279e-07,81.65158206271497,8174.528571444898,4.085603999999989
230,3501.7771051201,3501.7771051200993,3501.777105120098,3501.777280223926,4432.433710261707,3507.8071808004493,16893.21401686736,9.51778187703605e-14,76.07438373487972,8183.594753889771,2.6195118339999226
231,0.0002741325915849302,3678.2277333324455,2457.551859758285,3732.959480790222,5572.996440677831,4001.3394235871096,16832.665202447108,3.3922706307544426e-08,97.36921240931659,8101.8324149032605,3.078066083000067
232,0.0002746088430285454,3713.908867289084,2715.791853398551,3737.530476610601,5145.925736227768,3928.7501217086733,16118.07353817728,7.681344279307212e-08,89.11832291699824,8211.85393499456,3.0722187499999336
233,0.0002735510170168709,3911.747581548768,3305.4274770814586,3938.7001348032154,5252.165615357981,4075.585311183529,15297.44025795075,8.346418005507764e-09,99.63014959073394,8083.671870379867,3.4535347920000277
234,4023.1146755645586,4023.114675564558,4023.114675564558,4023.1161977602465,5156.577620936005,4033.3770196305313,18321.549388010975,-6.845691596919952e-14,76.49436619657388,8370.107137060017,2.8829058329999953
235,5427.271921186495,5427.271921186495,5427.271921186495,5427.2727136197145,6007.002574773084,5434.537127714382,11809.775969935352,7.87553124943392e-13,120.87114324000214,8033.481497594128,3.0004927080000243
236,4534.089295251144,4534.089295251143,4534.089295251147,4534.092254132914,5424.490030462193,4546.370037570388,15797.280417814998,8.537837132578131e-13,96.37754760014465,8204.402681481039,2.6005073750000065
237,0.00027508538551046513,3625.237454441978,2453.4071460676078,3670.542660436023,5033.475978150399,3896.167708037031,14111.385178891556,9.531137130561879e-08,93.14432433311848,8100.65600428013,3.4332760419999886
238,0.000274361707852222,3726.8938240366833,3368.424757730121,3731.468078192628,4895.561376206805,3819.216067554932,16189.95904718767,5.567370170877491e-09,95.69349068569731,8039.715056799319,3.989483416999974
239,3387.472057511623,3387.4720575116226,3387.4720575116216,3387.472275034863,4533.902572582214,3397.333698420608,16207.915807969945,1.8025100494929816e-14,88.58712316342482,7944.528572343086,2.84281595799996
240,3429.338030919081,3429.3380309190807,3429.338030919079,3429.3380622096442,4415.146106626706,3441.5636258682416,15658.688804298652,1.2926718320390113e-14,84.53366915222222,7993.675637733816,3.065193416999932
241,0.0002741004827839788,3549.5563893118365,3192.40007659216,3565.9167835133644,4672.114550470804,3664.652582379172,15207.726575599218,6.382631398398798e-09,87.41922925668045,8061.628536594268,2.924737166
242,0.00027475011302158237,3936.5144352119855,3872.632614041977,3939.3896821856697,4995.945587898367,3980.0839459983854,16758.48359844786,1.4433270107418038e-10,85.716666552518,8209.020194256496,3.1299503750000213
243,0.00027366624999558553,2727.3124838933654,1429.312723606473,2803.194401740865,4814.921882487822,3104.143491142851,16626.081938752013,8.17102508674537e-08,80.38332476982035,8181.688805476941,3.250121124999964
244,0.00027427729219198227,3492.3468651127137,3286.2274372696393,3498.820649853138,4831.7508110994695,3571.154193191359,16911.985760494605,1.0938533286423282e-09,86.97358019361599,8108.028120481523,3.2023695830000634
245,0.0002723917996263481,3298.4529584292977,1713.0565299237765,3368.6190189162558,5283.784554747458,3713.9707593351973,15130.092838763107,1.1357669294663349e-07,100.73877222861921,8027.348611709314,3.536962084000038
246,0.00027575587773753796,2553.3290039096946,970.303279478313,2621.178451857596,4834.610003755599,2970.515950622038,19246.941246081307,3.49197175923627e-07,67.45544435911394,8343.161087763305,3.753895457999988
247,0.00027343901456333697,3278.3377875833276,2924.3120703062787,3289.033986172488,4580.582092328914,3390.0218007250924,16741.411133398142,4.796523033406348e-09,90.64785825880483,7904.360622753162,2.8562512080000033
248,0.0002716765593504533,4212.232015511173,3372.005251187245,4283.787212590544,5710.279637486799,4539.57257674819,14291.918178922777,1.173919511244239e-08,103.236556494377,8096.941384373986,3.7252440419999857
249,0.00027495689937495627,3938.9282576985993,1975.3708342060181,4016.9474375389996,6137.924396624381,4326.417707551439,15220.926419486274,9.10052382053316e-08,115.72712130533988,8092.611185818148,3.6078022499999634
250,3716.1047569745756,3716.1047569745733,3716.1047569745606,3716.1048524557964,5766.785203670759,3732.3439429159826,21022.724626168598,1.0072965970357813e-13,92.25698882810886,8139.5934276872285,3.268186124999943
251,0.00027537984351511113,3534.972282939738,2582.96611679969,3575.9529738192696,5092.663251273319,3763.305125347813,17142.072604661567,4.517902287622607e-08,86.60668454972512,8250.459275167936,3.447896374999914
252,0.00027328900978318416,4385.0153999027225,3978.157443149314,4403.695032788095,5354.7408576892285,4500.139124078986,13761.28121837359,5.0584505323162824e-09,103.1728111107071,8058.5990622293,3.2509974589999047
253,0.0002737914753936366,5375.803766488041,4840.650622671979,5398.412590144106,6266.579689347582,5517.275267881605,13834.137460603333,1.1453490453089336e-08,119.44247102453133,8114.890941277499,3.199639124999976
254,4107.575897182758,4107.575897182758,4107.5758971827545,4107.575901755227,5079.014403495245,4118.29322373415,15097.374812140868,-3.602426334945516e-13,96.1815279799558,8119.104986425931,2.9423443329999373
255,0.00027587360818870366,3110.242866431562,2427.990792265099,3159.6934219137984,5338.0990594361665,3338.690979468027,20821.47607738064,1.11700293661105e-08,77.69160175176015,8230.333638840137,3.4146963749999486
256,4141.269922962519,4141.269922962519,4141.269922962512,4141.286053173199,5383.5399435256495,4154.708943165102,15992.004674665695,-3.94656657742095e-14,103.2211958982312,8025.113236382536,3.228158583000095
257,0.000274315127171576,3736.875485219152,3686.7834219823953,3739.966447349234,4968.249377560051,3771.6610014119515,18532.59308954126,9.262499468764145e-11,82.37455462473305,8249.946022453616,3.5661192500000425
258,3940.799777971604,3940.799777971603,3940.799777971604,3940.7998423620243,5070.555935754966,3952.8204142830996,17360.970738848384,1.2379602656646194e-13,85.31427345785758,8239.897309884574,2.936162041999978
259,3203.9310557540575,3203.9310557540575,3203.9310557540557,3203.9319043116534,4502.22681676494,3212.232483074926,18914.817273859502,-5.933097764110218e-13,77.71721316982772,8192.455138530811,3.1845718330000636
260,3534.3240921475344,3534.324092147534,3534.324092147533,3534.3245713261613,4864.718985050593,3548.2460963473673,19056.951331183063,1.106400267356884e-13,86.47129570235205,8043.0137501469935,3.613720666000063
261,0.0002728417093749158,3663.5589954833795,3056.001932674105,3674.6156028265973,5108.636297997784,3794.9607511484364,17321.49881984613,1.7386540975426686e-08,88.69035052322232,8092.775590124867,3.460687541000084
262,0.0002750112980720587,3274.175130852974,2218.7204994411654,3325.411949106272,5251.138368520479,3575.0739434817897,18262.477849340212,3.333912935860836e-08,83.83574195464473,8287.281197453492,3.275596209000014
263,0.0002756802368821809,3148.9817757869178,1568.1415295345041,3202.7902496134816,5204.8702548688125,3542.793980606015,16974.531372037127,1.8531798550972843e-07,88.78907785439702,8152.421123425776,2.996296832999974
264,0.00027371541364118457,3484.648577944936,2707.1253522223215,3523.1950906033903,5082.355231391313,3702.7584931036304,15823.617616731604,1.3984479003329697e-08,96.52514092858698,8017.252117199741,3.2566452089999984
265,4274.8086322483305,4274.80863224833,4274.808632248332,4274.810549605097,5046.743668047057,4282.165554878357,13270.690186998785,-3.952636033037483e-13,95.70725428902296,8088.392683763256,2.787670917000014
266,0.0002742811484495178,3594.734370646974,3049.6899247474103,3611.6894651311736,5144.6636477455595,3753.6089915853017,18315.972352855275,8.776838804144904e-09,98.27887264196727,7983.3452480210435,3.861976084000048
267,3421.234062842511,3421.234062842511,3421.23406284251,3421.235689759497,4508.352735383332,3433.3940882290754,16007.790101584895,-2.8197747899945924e-13,79.34155376789961,8112.102136546141,2.790675917000044
268,4100.234085529028,4100.234085529028,4100.23408552903,4100.234270825602,5223.801683052898,4114.230927926857,18008.068719818,-4.692274892652408e-13,78.52371722330538,8460.220025429971,3.3741258750000043
269,3238.5400055201862,3238.5400055201862,3238.540005520187,3238.5400605853806,4288.866260147082,3248.039047867935,17254.517546532454,-3.6816437146939314e-13,85.63836100401669,7922.290774391307,3.0136752500000057
270,0.0002760159222816583,2593.6091038536533,857.4566874292186,2654.003548837587,4845.989879696417,3019.2463268492775,15939.31959579038,3.81651601204065e-07,83.17501657521298,8023.8267224725405,4.4234247079999705
271,4820.584572432615,4820.584572432614,4820.584572432614,4820.594601461735,5672.655467267634,4831.361200147789,15060.637429719634,7.688765563986244e-14,89.05069435733124,8405.630075779247,3.350415583999961
272,4062.532522176157,4062.532522176155,4062.5325221761454,4062.5325222955876,5463.196327134996,4073.0174567781182,16935.683227221427,-3.504508757768904e-13,92.00048600505966,8131.05588939168,2.9591602919999787
273,2940.557508127627,2940.557508127626,2940.557508127631,2940.558174593139,4628.226996455654,2958.0423710988175,21641.629495947203,-6.588397332914087e-13,68.73533957730164,8317.672591150114,2.9358374590000267
274,3080.4077814661405,3080.40778146614,3080.4077814661364,3080.407782825062,4088.228917069765,3089.89295681441,16657.688273925196,-1.4829114766528164e-13,75.32419938684401,7996.771495818019,2.92227995799999
275,3594.6741321079853,3594.6741321079853,3594.6741321079817,3594.674159440637,4622.270365967429,3604.4824279165864,17044.57649940416,1.0604210448369638e-13,77.87156768812326,8161.750630321085,3.250568125000086
276,3653.1328742522255,3653.1328742522246,3653.1328742522182,3653.1422775737424,4834.553303284603,3664.9565129152984,15982.722671821632,-2.1362785353059652e-13,94.85682726700195,7910.721626824364,2.8896762499999795
277,0.0002729630377871217,3164.117489933537,2287.087426437832,3194.3740669827075,4481.663007878422,3385.2029056750443,13929.981288931991,5.254882529550887e-08,93.48747849832921,7848.904583849637,3.271652415999938
278,3350.2054868292753,3350.2054868292753,3350.2054868292803,3350.2182324408886,4685.1978510842,3365.8585500113404,15922.852792134374,3.100702910506158e-13,95.45533086391177,7907.06197123092,2.715961458000038
279,0.0002745992642303463,4197.015546992473,2777.893593246573,4250.190875974811,5914.5472585022735,4508.598742372008,15852.391975349028,5.087006088791409e-08,111.5946517313903,8140.85860136368,3.1802796250000256
280,4051.0640276174,4051.064027617399,4051.064027617398,4051.0690404319894,4945.718851604626,4057.6755433578246,14572.973697559622,6.519232255848671e-13,104.7097270432836,8003.341081139692,3.0823750409999775
281,4666.712290371129,4666.712290371129,4666.712290371127,4666.713003999014,5735.034964595867,4675.99819926781,15112.783788466792,4.3731741498273184e-13,102.68551524503135,8212.231223615017,3.4994923750000453
282,3832.788838467412,3832.7888384674125,3832.788838467411,3832.788842457418,4621.1781293348795,3837.44714065605,14791.112835770764,5.294414939215448e-13,89.84745756895055,8041.130931490345,3.1248288330000378
283,3660.8491919215217,3660.8491919215203,3660.849191921516,3660.850001191523,4957.14422982543,3669.15164764929,18360.50281688814,2.616680739484998e-14,78.19084287091474,8235.559016463174,2.951330583000072
