model,source,rep,X_mean,X_sd,X_q05,X_q50,X_q95,Vhat_mean,Vhat_sd,Vhat_q05,Vhat_q50,Vhat_q95
M3,simulated,26,0.04249512934656163,0.8158704297430358,-1.2253988396529807,0.11548002911401709,1.2559840071323052,-0.009705815830844074,6.111698060565093,-8.470903093085361,-0.2520437373674295,9.530975658281026
M3,simulated,27,-0.13159658461818485,0.879385561987103,-1.3760892874157296,-0.2511970471056222,1.2965779311106214,-0.008076860763134476,6.6655094202476395,-8.444593686707394,-0.5337931909872168,10.188113361740776
M3,simulated,28,-0.32729502504380326,0.8466712621764233,-1.466817036337665,-0.4322794032516784,1.1915752583060757,-0.0551667122671546,6.794183716203708,-8.881637982112442,-0.28432894365674755,9.423223343979283
M3,simulated,29,-0.03849275714603961,0.858630718057921,-1.2271193595863503,-0.2129095447113481,1.3562085902450252,-0.0389459639648342,6.14827087752568,-8.234963686310268,-0.5198730189930362,9.210371365507271
M3,simulated,30,-0.05956043771059128,0.8491068264828306,-1.3145830543776045,-0.0841544488158635,1.250177298202816,-0.04163943255154009,6.408847449431706,-9.016998440810209,-0.35294779315369895,9.500120087434501
M3,simulated,31,0.015191007601062564,0.8041438272137298,-1.2611567532349854,-0.009782671847954325,1.266585387817213,-0.041187370381181185,5.751458196267321,-8.478827195182943,-0.42254849137790124,9.037734713162031
M3,simulated,32,0.03861892832646129,0.8889709108171175,-1.2760094108474092,0.10604509690977572,1.3871810470226014,0.0016102797741150254,6.471484970649917,-8.271212089531149,-0.3139411148361082,9.42915775957039
M3,simulated,33,-0.00905668299422739,0.8933132454707363,-1.327980276140038,0.045414722782510825,1.3096011081042562,-0.023508367955105833,6.441897262848633,-8.23125942686367,-0.2986040058251774,8.919706820432848
M3,simulated,34,0.06514542411227804,0.8496805235981959,-1.1735681505591906,0.027274525324695,1.4061821382706727,-0.03650046005970212,6.628963169109779,-8.218342875478534,-0.4409521155392636,9.620848465417879
M3,simulated,35,-0.25247195142788376,0.7969731990708788,-1.3575285956911072,-0.3237993763365059,1.189753783469127,-0.06248990905759046,6.091811201832299,-8.548106778152677,-0.33188891249615116,9.524534401265582
M3,simulated,36,-0.005015658346990415,0.8477095123092575,-1.2545722073285723,-0.09726956928497614,1.3307798810641003,-0.025549056639336515,6.051338186089042,-8.492636534693776,-0.39585496781200796,9.170497011272957
M3,simulated,37,-0.48415484459982583,0.7083782648430008,-1.3288372066791005,-0.6793319159232488,0.9632414628020635,-0.03015067356634797,6.437084833911601,-8.019582971178115,-0.3259103030595616,8.826629380305341
M3,simulated,38,0.340955324204238,0.9232032737151264,-1.3367609340805946,0.5483990923600557,1.4971746711303342,-0.028456433967050054,6.686315070245279,-8.316903620819923,-0.44994095651505334,9.452120787041677
M3,simulated,39,0.07244930754512773,0.8835419882223762,-1.2999815633575493,0.14772815849175985,1.3245272086295545,-0.05412791400124263,6.269436384127303,-9.138775614390402,-0.35226885542142816,9.579907747880034
M3,simulated,40,-0.18320631262285153,0.8095788711336853,-1.2902969360488434,-0.32066410130303963,1.2441312283199975,0.0027547966744729366,6.442166493357424,-8.933496109047876,-0.3130083580556456,10.353824209626998
M3,simulated,41,-0.38588533344725867,0.7268637180058615,-1.4194266494383327,-0.520811737436359,0.9354383921737451,-0.04078134282642722,5.90643330051443,-8.533002247063447,-0.39752222705557033,9.15958403030093
M3,simulated,42,0.09554956462262458,0.8647884626079639,-1.2868028017359596,0.14913690255542944,1.3772067865933713,-0.005739915611719209,7.046854288027366,-9.121870648572663,-0.43336957985754404,10.686325037190196
M3,simulated,43,-0.2411377697885412,0.8921717545596128,-1.3889742359616688,-0.43665791474416876,1.3294629663187802,-0.0403081218047516,6.483500842926628,-8.709734586902409,-0.3323169450982877,9.798649414732846
M3,simulated,44,-0.08068943750963863,0.8392671606018874,-1.3626897530558926,-0.015086358097654733,1.2757263862260628,-0.008023199918938878,7.578944626769443,-9.184251576948396,-0.4564112821267924,10.766397606872578
M3,simulated,45,-0.2212336860741817,0.8370063491817402,-1.3703308930320481,-0.3759808857495136,1.2514226728941258,-0.0002916876830494232,6.1495099605128765,-8.305476901022267,-0.15346210728424614,9.230019030934987
M3,simulated,46,0.1232261454945694,0.7751235617264123,-1.1054133376704331,0.1589864434712167,1.3447688671448033,-0.008551224200652146,6.889527596114083,-8.666117842252754,-0.30051437452764673,9.837550260337167
M3,simulated,47,-0.08963265925931693,0.8649375402738924,-1.3475044712029258,-0.10256859304211176,1.3017322895550565,-0.03117748992533979,6.766602646332138,-8.148536586811568,-0.2902988232963727,8.990964718152082
M3,simulated,48,-0.24775644673610478,0.8838409274771569,-1.438078095621183,-0.4487511502821279,1.3091478947893027,-0.0559956199100294,6.346200641791638,-9.033267925985044,-0.39627578351899423,9.940409570235005
M3,simulated,49,-0.038890278328484844,0.874040445992054,-1.3414676355805277,-0.028743176762706928,1.273997272689957,-0.041836017525671454,6.223108172044436,-8.576557341053313,-0.3938972553025222,9.526700798504171
M3,simulated,50,-0.14707819983116846,0.9141708406823151,-1.3649823682018682,-0.3346883072812643,1.2650181426431173,-0.0172682247490589,6.132304212792403,-8.34353299005901,-0.36349195793052846,9.402090733496506
M3,simulated,51,-0.20391189909601476,0.855479958536699,-1.3655739219885874,-0.3166897777934097,1.2348364523437714,-0.03318745749621199,6.786736314438751,-8.883659074611765,-0.42016888656600526,9.619686793623593
M3,simulated,52,-0.17472498959671262,0.8736786467250969,-1.3752432721597287,-0.31600789802467955,1.2865845154498445,-0.0351384994827428,6.1438961058275545,-8.331948978746949,-0.4445129699392286,9.700398017883176
M3,simulated,53,0.32718160566241256,0.8044406464597409,-1.247602002888941,0.5259850288683963,1.3094383885967087,-0.005464531829714696,6.12757389222247,-8.74212640807885,-0.34639836141890384,9.725259511621475
M3,simulated,54,-0.45165113385002126,0.7901025973273373,-1.4468069745756749,-0.6573135828698846,1.1158728316916673,-0.05494645586415826,6.330125597549778,-8.865543914758899,-0.1691993578018136,9.178082252697159
M3,simulated,55,-0.008986633373527047,0.9045176875139304,-1.3500044416260661,-0.008071168849042661,1.3314074112709022,-0.030277453559138256,6.768259918518462,-9.139877606965564,-0.31592711361685677,10.255457829825291
M3,simulated,56,-0.173490343965551,0.9174641497026005,-1.3990607047979156,-0.34070696463195227,1.4092806374637157,-0.03193617518872564,6.260594880885251,-8.749741465423465,-0.344395168882633,9.714229854103033
M3,simulated,57,-0.07281792285883021,0.7662250251835452,-1.2972488570657557,0.005954803879208123,1.0782218043814877,-0.014366556461165948,6.371825487385715,-8.406818811449355,-0.4328840722944538,9.727311461690837
M3,simulated,58,0.05115414728219123,0.8429120534443325,-1.3558086974421846,0.10781910405033238,1.3167375187603116,-0.007046198773716276,6.099948150614415,-7.875804518434155,-0.2340361951136044,9.1411855277036
M3,simulated,59,-0.11256783555126508,0.8461330990474574,-1.3881181579912125,-0.19864559506768503,1.2918010323934463,-0.004018940032414298,6.753875160347649,-8.577875769454385,-0.2659082363093618,9.61423057729973
M3,simulated,60,-0.021669553355683296,0.8131726846978734,-1.2954446403063464,0.027701415988619287,1.2233340635860275,-0.03320045233525756,6.08431335041912,-8.351827945588232,-0.4262034824422972,9.617023638391862
M3,simulated,61,0.027189301065094106,0.8571555803485489,-1.2221109794941756,-0.031232105706754817,1.3223143549573024,-0.031904289173019275,6.323609558828958,-9.06555761137022,-0.31819444176414413,9.906874530000735
M3,simulated,62,-0.019560149646737978,0.9528736650325511,-1.3315122168447762,-0.19431849099328247,1.437622339275241,-0.023643554833529663,7.469969626644333,-9.46757230572759,-0.3149339154576737,9.9956924108482
M3,simulated,63,-0.051147707056418176,0.9275674930449249,-1.3652016681124974,-0.13327701500107642,1.318480564498993,-0.04009324516522697,7.334574827468142,-8.967362387632575,-0.4361659548804686,8.917045928933039
M3,simulated,64,0.015024587582129413,0.8540005536597925,-1.2475409312242756,-0.02942913032501008,1.3584982048062069,-0.0027566201942248454,5.735569614365392,-8.207797577713837,-0.2904564618517555,9.681234923897419
M3,simulated,65,0.012869389983609062,0.8598789671284829,-1.3070340233139894,-0.006181947880225339,1.3044785500390166,-0.030447260311006755,6.120952130993605,-8.235830720450242,-0.5438625500397448,9.760777775497225
M3,simulated,66,0.0500109679907304,0.8731536081245255,-1.2184481749802794,-0.0032809440810557125,1.4141911185802807,-0.043242140950317164,6.942568570451583,-9.065728157143699,-0.3672958535642812,9.374512839158097
M3,simulated,67,-0.26317325172051714,0.8357173826773013,-1.40614522868035,-0.3947785012183967,1.1884717656241872,-0.026952274946380795,6.5151987883345575,-8.161136637907981,-0.3041677107692334,9.140680591547158
M3,simulated,68,0.22172682887285378,0.8537417458424665,-1.2414034377106566,0.30156508518013936,1.458921259412106,-0.026446999815336516,6.972913298599884,-8.872621997726043,-0.33927309604838696,10.12814153865406
M3,simulated,69,-0.19760848257999833,0.7944611909266606,-1.3228420339721214,-0.34997685006446416,1.1763209804903536,-0.021149929178071767,5.908972700000599,-7.949407341384202,-0.32097197641641484,8.92028422306761
M3,simulated,70,-0.1776260882249883,0.8798086053697637,-1.4101706224177688,-0.29175157238220467,1.2704548164665626,-0.043306261807806584,6.601328357589319,-8.392150195616535,-0.34059822145199037,9.793618538137009
M3,simulated,71,-0.16265636318041224,0.8936885120394014,-1.337913179411797,-0.4167950582786392,1.338564816921705,0.00847052232762146,6.560981395345062,-8.691159504808594,-0.437290658619649,9.807865435288035
M3,simulated,72,-0.13097834467922784,0.8168263098441941,-1.32844231852379,-0.13944858153590367,1.2830886350518105,-0.04191456287006628,6.201673616300352,-8.83967533335073,-0.20247432720789105,9.283840802595085
M3,simulated,73,0.10792881520709968,0.8830817380114522,-1.2621515747288243,0.28847085275963613,1.3314389915503855,0.010206507797477962,6.224739086558579,-8.018822456984092,-0.37878749783787774,8.918695663039824
M3,simulated,74,-0.08316067930244535,0.8345469089471644,-1.3303025125264232,-0.18818817278996824,1.2542555377753348,-0.01098208229662469,6.187458039073278,-8.521240725762347,-0.3820929509005311,9.38717501874304
M3,simulated,75,-0.04240144544914476,0.8668238174270002,-1.3667944597075028,-0.10204234698832401,1.2995772740433587,-0.02808191729236755,6.416007446105213,-8.767814426192189,-0.499777683728414,9.890239531466356
M3,simulated,76,0.11501265433709196,0.8491306425318995,-1.274734629971561,0.13205627898166872,1.3851749046608826,-0.04083841277339971,6.294481404004726,-8.452167878029321,-0.41545324914777915,9.853106964324649
M3,simulated,77,-0.07995446154884123,0.8157602201165204,-1.28476932058982,-0.1201820692901367,1.2588421394805587,-0.013441685850688813,6.826834440684528,-8.177384102629667,-0.41186486394435146,10.225351098938676
M3,simulated,78,-0.2610966041670762,0.7994844723489986,-1.40837399305906,-0.3191059040101037,1.0995673738210927,-0.018356156882646343,5.782040297164574,-8.45740236789578,-0.23897778709743023,9.798991947644419
M3,simulated,79,-0.20094178578785118,0.8427621346225135,-1.3320022710962884,-0.3355536116869071,1.1997031022937508,0.0020195155866526023,6.78560530882731,-8.554857800890515,-0.502613978770794,10.182542807241154
M3,simulated,80,-0.3597842003941919,0.7933429889989811,-1.3920031110688007,-0.5460726756403091,1.1565708851902126,-0.027500507761435353,6.2726534264843155,-8.628289453325134,-0.36197095644962607,9.965141467877535
M3,simulated,81,-0.15158520615588836,0.8927168827372874,-1.344754992180931,-0.318389005773728,1.3262363627244864,-0.041525488256576946,6.62155055866989,-8.74281682771085,-0.3308227571159672,9.26964626204226
M3,simulated,82,0.09401409068381358,0.8397374570568603,-1.3206321662124567,0.20774163198588202,1.2762929834837156,-0.004352661674284019,6.294644331856545,-8.015061039276416,-0.4118115845986009,9.602937618898217
M3,simulated,83,-0.3028050372848423,0.7969045836969814,-1.377145108787572,-0.4386085875610559,1.1930806843863355,-0.03582624594909264,6.195471639441828,-8.647030673729045,-0.3118098947497955,9.99266810169801
M3,simulated,84,-0.15320853409580987,0.9086075044777817,-1.2906631267114799,-0.38872020351651004,1.3668721807772233,-0.008695479630419322,6.202020528571275,-8.038090131414538,-0.2411097654140354,9.14886676076783
M3,simulated,85,-0.04407529109780436,0.9526127241095658,-1.392224616101345,-0.08874256873001338,1.3169347051864193,-0.005409581246260461,6.092948263666153,-8.810284504063633,-0.31043512884453284,9.646307879499567
M3,simulated,86,-0.25967039391561897,0.760341003171399,-1.2835368302709163,-0.46844481747867084,1.0259825186054492,-0.024822247117730158,5.787232179831062,-8.147950813173404,-0.43762737843226485,8.9408664653144
M3,simulated,87,-0.056350606144440644,0.8958339924426223,-1.408099271315187,-0.004248216902137563,1.320355749451557,-0.00010097621412296008,6.645449553724832,-8.304162349280594,-0.4297896166023163,9.521593398344358
M3,simulated,88,-0.0423991365032652,0.8454397936911756,-1.287233102314544,-0.01946980147717928,1.2483419180325088,-0.047791007172939694,6.155863950065127,-8.359889754850034,-0.5455633789563055,9.640546325470565
M3,simulated,89,-0.034193727384452,0.9506342646922901,-1.3472386523458955,-0.07775307281801616,1.4032312231280264,-0.04755386750855858,6.696304525908492,-8.419760897366285,-0.47549079146080864,10.027579778178714
M3,simulated,90,-0.3744103046645482,0.7860886255097342,-1.3818049075711414,-0.5812055011108043,1.0953655566632547,-0.04736456019738224,6.07534959181381,-8.739236473209646,-0.41391150641336416,9.364343924765755
M3,simulated,91,0.2706228728988453,0.8590883258636252,-1.1762401464412622,0.3335833984457198,1.5098138872183258,-0.04151044379228935,6.907272361342889,-9.128075616605205,-0.5009607061040672,9.827241908293134
M3,simulated,92,-0.03885422223636006,0.8531653360033574,-1.2905062560562874,-0.1232174398586344,1.3695769141480387,-0.02262622169525414,6.298391650270124,-8.490454296735358,-0.4515654911586342,9.898109285489296
M3,simulated,93,0.08292909201447396,0.8240900539383803,-1.2674008625845938,0.18649267363586414,1.2939706660547796,-0.0145806572123409,5.919918824726242,-8.295216191095275,-0.3886636826722925,9.533108053537033
M3,simulated,94,-0.26817816807526346,0.8313779611428411,-1.356106847002236,-0.5066892835144643,1.1623321056070122,-0.0258175734749465,6.55699687376696,-8.862053567121793,-0.26075443423347333,9.40532886248771
M3,simulated,95,0.11107358501446765,0.8516738239328143,-1.2656046494345776,0.19449501527444793,1.413915639291365,-0.04816921162266014,6.203788805130334,-8.170188577284199,-0.46349196638190704,9.763189144153731
M3,simulated,96,-0.2685290813738409,0.8166938136767,-1.3587682364865812,-0.43409035910221755,1.2519087550704049,-0.04800578714279507,6.619777114855987,-9.306242632405745,-0.2857101949042512,10.006587468853226
M3,simulated,97,0.21214772258475573,0.9096468858833521,-1.246435223794453,0.4524620153303115,1.3777094288998912,-0.015353501750135638,6.0150923954898365,-8.723346513472732,-0.3294371274475655,9.668036187235863
M3,simulated,98,-0.2628712019069448,0.8069398218158581,-1.355054212322043,-0.3552334977692575,1.22521132107876,-0.003218987439188487,5.928080145920955,-8.460711783749156,-0.34573101182161503,9.728309738418261
M3,simulated,99,-0.10041615828347923,0.8646478670246883,-1.3064342468483214,-0.17065977276611635,1.3220701863900495,-0.05535674478814283,6.602375196578643,-9.044670317695452,-0.48150586782847865,10.11607816100445
M4,observed,-1,0.0008541781040973775,1.0007824536806302,-1.3079278833873498,-0.27851855158331507,1.4521437141671647,-0.06830038896095775,7.3968083109648735,-10.506040118005261,-0.34331503721695134,10.602681743182268
M4,simulated,0,-0.10158387353518306,0.872311311420786,-1.378679675066888,-0.11360979158197865,1.2785992764971392,-0.005404143853930904,5.938232057897728,-7.706126703929071,-0.46614471452735073,9.371226346486653
M4,simulated,1,-0.09439110339544377,0.9643627094176643,-1.4840142250479365,-0.1349457821886931,1.3868156827746172,-0.006618993992477988,7.226814651290396,-8.541579165205082,-0.37445666421355855,9.511330295729657
M4,simulated,2,-0.32494981156088054,0.8545385501908188,-1.427830018711938,-0.56726973376206,1.2563244169252248,-0.04151752429024674,6.304045170210909,-7.993960748352024,-0.5855289353844415,9.470855901630566
M4,simulated,3,-0.07573942617964337,0.9187500160612316,-1.374982004436439,-0.17416176770979314,1.4027532861833998,-0.03716561608049957,8.816407364022488,-8.300845325626234,-0.45565977761401755,9.614075628603462
M4,simulated,4,0.050994927824799266,0.8546241603608272,-1.2351279378023912,-0.03017886030213915,1.4455761615335085,-0.0031874244114816035,6.705334924583307,-8.673853544181137,-0.349984002867218,10.55515681617405
M4,simulated,5,0.002518773281447875,0.83380255326325,-1.3032829191150501,0.05778169334131445,1.29183112359151,-0.013620069726338755,6.701409678052975,-8.67647646389437,-0.38934373453526905,9.728299538481824
M4,simulated,6,0.21962500921739628,0.8702454647267583,-1.1719057488619837,0.3903155810726897,1.4508617417261842,-0.05674448269110078,6.615758489899638,-8.509533531492682,-0.4437168689383486,9.474644900172867
M4,simulated,7,-0.12786143557650154,0.9442254152170392,-1.364429085747003,-0.3429858639874027,1.3568090956866066,-0.049656379355633024,8.30126501354544,-8.494858370526602,-0.4620405412907258,10.210400124238609
M4,simulated,8,0.01529141582756402,0.9262993738970703,-1.396136936872686,0.016511522373814008,1.361530050037062,-0.03421571699051839,6.327531741819946,-8.478993044951494,-0.3797476934525007,9.585287903655543
M4,simulated,9,-0.30336190802643725,0.8706908160679024,-1.4625827041318888,-0.48060550117930434,1.2416217948222081,-0.009839432040910093,6.585230282821332,-8.9336979709495,-0.34099474100211974,9.949646185023546
M4,simulated,10,-0.09344564772438407,0.8640088212973762,-1.3134794441243487,-0.22114992123267935,1.348448789207871,-0.020819302273868766,6.372972975308811,-8.364079240958969,-0.4519680672805171,9.816530129220782
M4,simulated,11,0.07342788161715641,0.9225193893808687,-1.2344868357634704,0.035794261613122644,1.470056262848932,-0.04771118574624094,5.952753851471338,-8.367872842029414,-0.3000114910553291,9.2036368677874
M4,simulated,12,-0.10741058838289555,0.7800171583106743,-1.3226853649871866,-0.14286186357217118,1.2197477699575345,0.00940805204544032,6.271422365813222,-8.720115241699364,-0.21119882290178693,9.66010206420346
M4,simulated,13,0.026619263912900783,0.9349849289292769,-1.3662573470651371,0.06747400744093873,1.3735975800621274,-0.003303657788219044,6.345553192484347,-8.33987518079605,-0.48333156801124433,9.474561164020132
M4,simulated,14,-0.1923571127039565,0.8934966088633498,-1.3707637869553342,-0.286789777738105,1.3497001035819818,-0.057784283374293,6.44543227023865,-8.173184967632992,-0.4978864942257105,9.395449506554066
M4,simulated,15,0.20355433463455394,0.8967946911354139,-1.3160450492653384,0.3194498064347259,1.471532174104732,-0.004877459173021796,5.937572716190014,-7.9344233764064835,-0.3803789766750637,8.827072694431138
M4,simulated,16,-0.029800792890004573,0.8845010488110946,-1.33373031477336,-0.09306210042630814,1.4116592936605277,0.010806969830681697,6.563864703441568,-8.735866399802369,-0.41854402139822333,9.525013241497744
M4,simulated,17,0.056754074786960686,0.9514286393819151,-1.438284948265256,0.2203702814203083,1.3947300023424034,-0.02702836712191266,7.000426032613357,-8.217134142166433,-0.4019349688943269,9.352102220983983
M4,simulated,18,0.02856069603332254,0.8279688195386264,-1.2724502944965042,0.11665253866543439,1.2562948719275064,-0.011015475561502501,6.176553585628511,-8.430259684524227,-0.3126702477262294,9.128318617256797
M4,simulated,19,-0.2655988436575402,0.8026513189729911,-1.427978590094196,-0.3875770279566748,1.1410971234353495,-0.022660126754837296,6.663271521849783,-8.649140399730877,-0.567376195142763,10.063593977851834
M4,simulated,20,0.365013354085591,0.8327642479172336,-1.1621346678225561,0.5624270622475067,1.4576070970417274,-0.027203773387543286,6.353514299917979,-8.167997417066985,-0.2874442027614346,9.583471138118353
M4,simulated,21,-0.03540497209187904,0.9602111212174171,-1.4047657034331567,-0.08748623742893594,1.432012928990671,-0.048763156279395814,7.10316575150191,-8.813110699501868,-0.4277002176170733,9.819572006508556
M4,simulated,22,0.15788012221028094,0.9528810634715974,-1.3957160502771955,0.4165444016502935,1.4286670540710826,-0.03983889366230717,6.425104154484835,-8.972326622113359,-0.4926415829991426,10.320761951574736
M4,simulated,23,-0.07063665483578782,0.7962691065907613,-1.2417906802369838,-0.14658976111927513,1.2692495025733577,-0.032470084351514106,6.077500183822363,-8.256081121353539,-0.4221675548308691,9.38560406462838
M4,simulated,24,-0.18111494521242372,0.8654749483604938,-1.4155433390572403,-0.2397130713694959,1.2728868637682544,-0.043849854314841036,6.234371322629121,-8.47609254492483,-0.3366558164656419,9.625925696224863
M4,simulated,25,0.12119616608505986,0.8521012917066414,-1.2456067153876484,0.19209800838351299,1.4099105737512245,-0.03475064461458981,6.526808434870056,-8.153861417961625,-0.4480998712547507,9.490769568004033
M4,simulated,26,0.008064023614522688,0.8437149824152307,-1.3073501644389338,0.03485315195681807,1.2346650532032577,-0.030680259259296485,6.5240241598213995,-8.037953703127878,-0.4289205987157707,9.503485341723353
M4,simulated,27,0.19387665669761764,0.8965922288125373,-1.2577975022320853,0.3370583039347594,1.4196289233940975,-0.030811409688262965,6.314265589961337,-8.544981000773777,-0.22623048959150988,9.190795460987083
M4,simulated,28,-0.1047869574662368,0.8684282224187587,-1.3813400008455343,-0.17174666156869067,1.2604354285165027,-0.009961343462642575,6.234400261386094,-8.333683143456886,-0.27969764302982064,9.689208898313826
M4,simulated,29,-0.5305766831138716,0.7952050797764671,-1.4439860201126824,-0.7871631646995612,1.0710848327154736,-0.026387000574394186,6.231537707709461,-8.292760175078692,-0.5637235522105717,9.983846240918473
M4,simulated,30,0.20485142986368474,0.9353105127507381,-1.2641260966868386,0.3498749489589785,1.391602194900912,-0.0315969719116338,21.193095659139576,-8.124301830807154,-0.3999375869138039,9.646183062339322
M4,simulated,31,0.19443032933782364,0.8590389303577813,-1.2598097810259776,0.34878571241119377,1.371258953732335,-0.027738627968973414,6.653458421786526,-8.643969219525315,-0.3197450634922827,9.30319715516756
M4,simulated,32,0.20931671395216972,0.9349079556655385,-1.3247770228633196,0.3699974720823531,1.4050092413387067,-0.0229158740430272,9.847182748141057,-8.435331924773456,-0.26793590271924284,9.469606694134553
M4,simulated,33,0.03362288096618145,0.8700812152289659,-1.325985666977898,-0.034031700270952175,1.3445017458359876,-0.0004955854011176285,6.9935003757438,-8.167805340064486,-0.22438687187450457,9.856664416496606
M4,simulated,34,-0.2939776628306238,0.8200661406585463,-1.447937231569091,-0.41386334375034034,1.2055373180068023,-0.006275991739191164,6.609324930681947,-8.748496305862714,-0.47499787922260783,9.980181795111793
M4,simulated,35,-0.18769856472634483,0.9315718652062273,-1.4619211211739984,-0.3156509472766,1.319068705823107,-0.029267058957082384,6.69611142222845,-8.394503776736729,-0.3263286876252325,9.438075589678363
M4,simulated,36,0.1148907935297731,0.9412759507819571,-1.4254944593167937,0.2927733642133504,1.4414879842853485,-0.0005277537485948642,6.414518261512095,-8.367853677000685,-0.41480153977649925,9.289681238813552
M4,simulated,37,0.23514899034495407,0.8637342910400801,-1.1631691755297384,0.42673708837402896,1.4100323952508547,-0.007987192857903717,6.154004656169492,-8.562687919297097,-0.29705146441317,9.465779771477193
M4,simulated,38,0.17219505367538623,0.8693450394655451,-1.2821801779724835,0.29390703232294924,1.396166898006029,-0.04010474215964549,9.05158221359349,-8.98789759818484,-0.3871907872640537,10.315761453032874
M4,simulated,39,-0.14580643314053882,0.8660601398897315,-1.3486966657353734,-0.22844994416322473,1.230030296139264,-0.05486411006355413,6.50097630987159,-8.540049400267087,-0.5658627137281868,9.322141516967536
M4,simulated,40,-0.09539983278331018,0.8481704436727794,-1.3376828249394914,-0.26640915758925987,1.3618886612191494,-0.04206695076266176,6.111857233114377,-8.247910439049388,-0.4916153674051509,9.360183982930401
M4,simulated,41,-0.2832571647192825,0.8880618584951453,-1.3946392926953355,-0.5376299325152429,1.2744864903192696,-0.047109468389024946,5.815204034542497,-7.8019219486166875,-0.6103494989276912,9.456520533277441
M4,simulated,42,-0.061127690969804416,0.9609806852379906,-1.3704947299501185,-0.17703240522413657,1.4403203135551672,-0.05386811102840004,6.134838586925705,-8.335022215839484,-0.42181636053273963,9.408627369010139
M4,simulated,43,-0.26251165507900914,0.8505076846082047,-1.4273505754858522,-0.43867990328514694,1.2223461055356668,-0.020270808605904425,5.962987387974775,-8.11061169528721,-0.35804860404443917,9.363393916807194
M4,simulated,44,-0.032450045463434316,0.891530009525502,-1.385032781359134,-0.04795663371934254,1.3217615542769978,-0.0470311127794688,6.155154191592267,-8.135410194354492,-0.3627823245574327,9.428538055994029
M4,simulated,45,0.13981361369078268,0.8967675629040944,-1.2465483186123554,0.25741456591717465,1.475009432272278,-0.03951492432569383,6.74914530098032,-8.88105660464914,-0.299789022028929,9.284802747811574
M4,simulated,46,0.33116427892701134,0.8488517697205205,-1.1239066791909234,0.4745854639827055,1.4903680845296305,-0.05136426561742944,6.828586679822209,-9.255410235257681,-0.31364207045057324,9.758878671045167
M4,simulated,47,-0.13001290053333822,0.9383590938185372,-1.3812298011684494,-0.28808200023620245,1.4535447069839527,-0.03977838843711088,6.808933019055858,-8.834121628131529,-0.43950008238040905,9.539595011740476
M4,simulated,48,0.17777229657360868,0.896239052927598,-1.2519277341112283,0.33330625636545874,1.43541318957859,-0.023932463561040687,6.161403827019371,-8.875957933784505,-0.43206431653912414,9.671642506236926
M4,simulated,49,-0.1298585399821575,0.8750022307331551,-1.4383350297920257,-0.26098723286525527,1.2650420125552881,-0.04013146755109801,6.463302998121425,-8.868757868144296,-0.3130842712989573,9.36332199420643
M4,simulated,50,-0.04459588868659853,0.8395180854863169,-1.2560779862731564,-0.10132661554923747,1.2513455537281333,-0.016890229248026422,5.999673746158399,-7.878334467332649,-0.4062268919368305,9.213860083703524
M4,simulated,51,-0.15995851904133615,0.7897308097133269,-1.2832887897939773,-0.24256850621876092,1.1301709295845275,0.008908269076327167,6.233039349132527,-7.855584526693707,-0.34036226940327363,9.651876388245617
M4,simulated,52,-0.05568437578040514,0.8319074624047506,-1.3328502125013033,-0.10209738605236492,1.2897333115413,-0.04421389028932568,5.903687763623485,-8.557394009035237,-0.3661525000689635,9.039597339570093
M4,simulated,53,-0.28702723157108573,0.8468122594808903,-1.4328365947492354,-0.4375694216697896,1.2905680994198527,-0.05125283629609471,6.518895669634695,-8.496879519333179,-0.5111333386651384,9.423512933808803
M4,simulated,54,-0.18515689826885323,0.8230450959275621,-1.354512121418526,-0.31035169526062956,1.25612982267957,-0.03819017152495566,6.558827510211793,-8.63938776204889,-0.513654128132976,10.277192427580035
M4,simulated,55,-0.11308415164603285,0.8690248879045989,-1.3323011409052046,-0.23262755455167533,1.2838335337047417,-0.013298302923430398,6.448946140961687,-8.634356045062924,-0.40111915988115254,10.187338426838327
M4,simulated,56,-0.03153893374433296,0.86518816275807,-1.3623027098908989,-0.0004163481940833738,1.3172768131821135,-0.04687330707772479,6.539606683321428,-8.711368861504699,-0.4300355959556752,9.317896069035221
M4,simulated,57,-0.04678150068355019,0.9074462847836362,-1.3828675186386838,-0.12363212015631028,1.306942791602943,-0.010735069827621718,6.694339594500029,-8.605828098209725,-0.4928796263149057,10.467073748826726
M4,simulated,58,-0.0707464212488301,0.9086144157667023,-1.440930429160399,-0.10788035461629081,1.29142837439249,-0.05479161834018477,6.404181752012578,-8.797111171007503,-0.48060053631432953,9.755442526764504
M4,simulated,59,-0.036294844413306195,0.8620180591433232,-1.3494477385261683,0.013882981916068446,1.2759264158590016,-0.01573917678506574,5.972973988286433,-8.313626539958236,-0.3496036661833013,9.462716713643154
M4,simulated,60,-0.2865128214737566,0.9338370017560939,-1.4710700773518623,-0.5874380372102761,1.254317518764522,-0.053575223321850954,5.792189508709873,-8.185771195468504,-0.2772602680347361,9.148727898253115
M4,simulated,61,-0.4586625052703842,0.8092325240029209,-1.4561656797531999,-0.7022196912561787,1.1639032653456183,-0.008486670782528767,5.877003445513138,-8.04332657285524,-0.40512075906814216,9.426434323923804
M4,simulated,62,-0.19161025943277984,0.8496268653705428,-1.378760843035041,-0.3148143108197684,1.2737017764364271,-0.04481188924548286,6.509776298920887,-8.128963095325142,-0.41918324677175156,9.101041788273191
