traj,seed,truth,generating_model,success,error,nll_m3,convergence_m3,m3_eta,m3_a,m3_b,m3_c,m3_d,m3_alpha,m3_beta,m3_gamma,m3_delta,m3_epsilon,m3_zeta,nll_m4,convergence_m4,m4_eta,m4_a,m4_b,m4_c,m4_d,m4_alpha,m4_beta,m4_gamma,m4_delta,m4_epsilon,m4_zeta,contrast,time_sec
12,20260633,strong,M4,True,,7090.770374798358,0,36.22321850614079,-130.96968000010003,51.37415759270405,156.1986049979215,-34.344068962481344,21.777886980157714,-41.328179289653555,1491.9130672128424,0.0,0.0,0.0,7088.771771076842,0,36.18653858362361,-130.8493191979723,50.50967880703628,153.61736070810957,-34.2655076370619,21.673656731879053,-35.80962823580186,1490.7653148421791,7.3862711028122,24.49879174469007,24.486424799886368,3.997207443031584,14.627854708
13,20260634,strong,M4,True,,7161.8621644005625,0,38.39972807284069,-123.93543026155004,33.86688772446483,145.54418927784064,-13.843222603007932,28.12067701310638,23.319152846746196,1443.025802989997,0.0,0.0,0.0,7160.914718192136,0,38.39080466038223,-124.52647939361889,33.87527045875366,147.1976308390473,-14.247095472693658,28.141847737847716,26.7099675866195,1426.5973304038796,1.355939300791685,-8.39341123003815,50.976522161755184,1.8948924168525991,18.068818040999982
14,20260635,strong,M4,True,,7160.172535264308,0,38.33131335891659,-144.98619223539524,33.747318866911115,172.45694511408962,-15.02110084651306,22.270183167182232,-37.84342897102462,1638.9134473985025,0.0,0.0,0.0,7153.560842398683,0,37.95044992921499,-144.561533164008,31.901945135288504,169.1622352346053,-13.082850521108172,21.002813119343628,-37.18169998462091,1426.1953789449544,273.30533052485987,16.753761506675055,-114.60644990462848,13.223385731249437,13.442221458999995
15,20260636,strong,M4,True,,7039.489559852138,0,41.36214180000903,-114.65116183695562,20.50583976045533,143.84609798061567,7.245321417542971,25.64617608783099,57.893303865808434,1563.6408672492398,0.0,0.0,0.0,7036.466077166613,0,41.26541340438298,-113.1902996922323,21.8580022325414,137.1835671625202,8.435126656852804,25.590641308592268,36.69437687185022,1525.0044375384598,14.635391342331992,38.70550608130552,27.749879536747805,6.046965371049737,10.265872916000006
16,20260637,strong,M4,True,,6970.694856843009,0,35.08452429712167,-105.243398260585,15.79407171799282,125.03869322738274,10.203739696905908,20.60976858750328,-33.178042869615425,1360.649651199525,0.0,0.0,0.0,6967.24622213486,0,35.02948770254633,-105.88826712592332,15.824916861047663,124.06263986999456,10.718957392916426,20.147047563311137,-38.39901128602531,1265.866917683594,79.34576953459504,12.694202875426004,61.20300384222461,6.8972694162985135,13.33218524999998
17,20260638,strong,M4,True,,7154.109774870636,0,37.11869202898359,-115.9252437815634,34.06620050019904,126.05829820950424,-29.309982931731646,24.578821513905996,-20.11059047659261,1489.000491603962,0.0,0.0,0.0,7142.764575602174,0,37.35027173131691,-118.4924417022932,31.59804290518596,122.03514756739098,-28.411738609353215,24.636675001901747,-1.0364076205399928,1467.7847862934448,47.22775529356806,67.80881167840991,47.067571811145605,22.690398536924477,17.939502083000008
18,20260639,strong,M4,True,,7080.176387947333,0,38.345687949026264,-124.76394255320906,50.262495667570406,141.02398199855818,-21.645975739846715,19.619902119209268,2.6697625700454735,1634.432884466606,0.0,0.0,0.0,7078.6520920556595,0,38.344632124436345,-124.58484939659157,50.65118309634313,138.06356684397724,-20.75380822648509,19.63488849807654,-6.648881387872716,1638.825438089555,12.02457372320949,23.545269249179803,-42.59821597711513,3.0485917833466374,20.07277929099999
19,20260640,strong,M4,True,,7092.809633373726,0,38.204662936547386,-139.10399840704378,46.297491579770494,174.21095930264883,-25.271640103064556,18.57778856071972,44.44412893805239,1695.1283706587342,0.0,0.0,0.0,7083.021850656176,0,38.1255351252707,-138.56145657703408,46.0397056202218,168.08996002711882,-24.314163973304307,16.198798500413677,39.589742008065784,1701.6459772387088,47.87694936007986,55.69736279209073,68.06196840500866,19.575565435099634,9.298259624999986
20,20260641,strong,M4,True,,7008.469762233595,0,35.464836202702365,-123.30589982127984,47.52228513049555,141.8498183536417,-20.825432059426817,18.001124288785682,-11.87115452262155,1496.479008497967,0.0,0.0,0.0,7002.861396734764,0,35.27863214300007,-123.33909163423772,46.99620986014392,140.74138703049124,-20.61650377485255,17.53304646957892,-11.549442391040497,1475.9944891185105,31.168449799711155,8.865146466291362,128.81453125171453,11.216730997663037,2890.414886083
21,20260642,strong,M4,True,,7137.225230539928,0,40.4353804886244,-125.8014288878382,48.9817916907581,134.92360883334257,-30.430656656663068,29.618863894972556,-0.012840874821734,1485.1533322764312,0.0,0.0,0.0,7136.434153217351,0,40.346699986156075,-126.06048328854936,49.20109627443981,137.0279794099425,-30.728809969984223,29.28870683890128,-0.3455250434059428,1488.5947319791967,3.0068758286573583,-18.759482965576073,0.1057023037577163,1.5821546451534232,2068.0863915420005
