traj,seed,truth,generating_model,success,error,nll_m3,convergence_m3,m3_eta,m3_a,m3_b,m3_c,m3_d,m3_alpha,m3_beta,m3_gamma,m3_delta,m3_epsilon,m3_zeta,nll_m4,convergence_m4,m4_eta,m4_a,m4_b,m4_c,m4_d,m4_alpha,m4_beta,m4_gamma,m4_delta,m4_epsilon,m4_zeta,contrast,time_sec
33,20260654,M3,M3,True,,7025.506529664635,0,37.606630271993346,-138.2111011788029,46.697876165964246,172.293978356232,-22.896775706671324,17.433013079961704,-36.322726859747746,1635.7640346381781,0.0,0.0,0.0,7025.032202976963,0,37.632044657502625,-138.2221920470343,46.44805441799804,171.1260638304969,-22.830975007416278,17.59313530555542,-34.88006775326014,1627.7669988536936,2.1925022329661394,12.42143122869594,-12.31333572227357,0.9486533753442927,21.34833391700002
34,20260655,M3,M3,True,,6823.283449702081,0,41.81640284895989,-141.78911806835052,44.179802523214,187.23983620112924,-24.588075756836098,21.83743863190393,-27.450543429791004,1505.388134230262,0.0,0.0,0.0,6822.078923315244,0,41.78130632174161,-142.0760057436558,44.536368024101165,188.28146286445258,-25.014145291548825,21.69546659103107,-25.56627076514987,1519.7393234598692,1.365029813177148,-8.258284938866794,-54.32231232248463,2.4090527736752847,22.71832441699999
35,20260656,M3,M3,True,,7066.468846947617,0,37.18395423720675,-122.99209646653128,51.054579611690144,143.67231138642217,-25.926033953066135,23.68022122594034,-21.874491649465526,1449.8801412319524,0.0,0.0,0.0,7061.774335608003,0,37.04985216363595,-123.7397975022524,51.87297973536201,148.19884749921803,-26.924531036410478,23.304897091016322,-15.168927435033043,1442.2084898796436,14.672327537751746,-36.555280966770425,-32.18880409706569,9.38902267922822,24.192633958000016
36,20260657,M3,M3,True,,6886.828089426241,0,36.43552861999218,-133.28333971584354,74.04620803903585,155.21349786072545,-55.1531725902914,15.538726405032829,-20.349171042474115,1521.4345765232824,0.0,0.0,0.0,6884.915862751524,0,36.49278251456161,-132.95703153085327,75.22105572572843,156.61045393208042,-55.3898128470946,15.587375854213976,-30.287531546957037,1496.5196357733114,8.034439832994824,-21.585846683302037,-36.106438006922666,3.824453349432588,24.472651292000023
37,20260658,M3,M3,True,,7032.727888960672,0,39.16958492705196,-122.49657947586232,32.2807916798958,139.3122421570282,-11.823326807982642,30.651948142254604,-28.739006708151106,1303.629206139217,0.0,0.0,0.0,7028.6240806492215,0,39.184379610320086,-121.74229057726077,30.963541974980995,142.55484762823338,-11.113266522315092,30.06203989585801,-25.38222383967378,1306.0160774583446,14.744308296328247,-42.10672080516601,17.775942955531566,8.207616622901696,12.88751879199998
38,20260659,M3,M3,True,,6862.830245297057,0,39.69996840692917,-130.14731277633157,41.88378791296622,129.6695878658891,-8.106643839665306,19.14773721358352,-6.178694597437872,1505.4726703868364,0.0,0.0,0.0,6861.393556202467,0,39.608418021646386,-129.80309722408657,40.99414802599589,130.8530513405253,-8.096754822903884,18.739612771432668,0.5813094286951562,1437.3564955630795,83.02693171932917,-17.15495847127715,6.473259502418854,2.8733781891805847,13.790601792000018
39,20260660,M3,M3,True,,6945.825021892339,0,39.632503068763825,-131.59495898086945,35.94433392625725,148.88732131503454,-5.990810970498126,24.625206382712665,-9.307808329752303,1420.3342627155762,0.0,0.0,0.0,6944.012018924922,0,39.542586122268446,-131.8592837264947,35.842747977252536,150.47520419485105,-6.281214552504817,24.188239617968822,-5.611428993352575,1374.3594428707063,47.23699145969932,-14.914423451527133,44.66202747507855,3.6260059348333016,14.467280750000043
40,20260661,M3,M3,True,,6878.3752234079275,0,38.37251962483541,-133.66463945103254,47.1051397689763,165.98080643949314,-26.450821145147746,24.592810317414166,-43.822334381854006,1329.3952556483227,0.0,0.0,0.0,6877.99531956049,0,38.413157463486215,-133.6863715186945,47.24042195939205,164.94425994304018,-26.40297126843392,24.57324056990217,-44.213566084475886,1330.5752828640386,1.118235783593116,10.484021542157704,-9.431722649006401,0.7598076948743255,23.53485912499997
41,20260662,M3,M3,True,,6868.257975715173,0,35.86799269533682,-123.52030589663768,33.01026939912149,157.1625675815708,-14.107730738608211,14.076301269893762,-7.507712600623628,1505.0900988989638,0.0,0.0,0.0,6865.645900381844,0,35.82030770328386,-123.7606750300416,32.534028345728665,156.8361145604126,-13.784163700341143,13.666089632179451,-5.779754724248208,1366.5253777091295,129.04735139638186,0.4371757950229072,16.821189356103844,5.224150666659625,17.00271566600003
42,20260663,M3,M3,True,,6806.823731375036,0,40.56334892700101,-125.97269627114214,36.56945127970229,156.44109593613118,-9.859439142051151,25.988254994144548,-20.559717026546465,1316.1438572091777,0.0,0.0,0.0,6806.357608474313,0,40.587357307181676,-125.67125691295033,36.57864546431006,154.78989349830073,-9.777021794802083,26.184254711347606,-22.93658552358461,1309.153991312775,1.4905151306130393,12.370552163205327,4.294423971755337,0.9322458014466974,21.979252083999995
