traj,seed,observation,success,convergence,error,model,description,eta,a,b,c,d,alpha,beta,gamma,delta,epsilon,zeta,nll,q_path_rmse,q_path_relative_rmse,q_path_min,time_sec
40,20260661,complete,True,0,,M4,asymmetric drift with position-velocity diffusion,28.285375457570616,-65.36768887800704,19.422362199591646,79.47350225829489,-9.793896166716738,22.514137206170926,-14.795020708956574,1049.51475441423,157.1661920782439,5.1354115347175116,3.02759382473476,-4101.315261793285,307.3753754527563,0.1554399070207082,1050.8157385260654,5.542120625000052
40,20260661,partial,True,0,,M4,asymmetric drift with position-velocity diffusion,38.42023890956652,-133.69530792924166,47.24635688792987,164.81530684976323,-26.42134386342375,24.632700305215334,-43.93996888080686,1333.447269749401,1.4482127829009783,11.945441215690892,-10.654177349241635,6884.088526962414,624.0269055497199,0.31557077086670354,1313.8522680003139,25.33165662500005
41,20260662,complete,True,0,,M4,asymmetric drift with position-velocity diffusion,29.566120564735034,-88.5791872817022,19.761557392680384,113.78783401929908,-5.037339106936168,16.048952612828515,19.21006932600155,1331.875833668842,56.57071952487496,-12.982981841090824,50.456220345196684,-4098.055072597843,329.7909252603534,0.17292912811560382,1310.440589223204,8.807694624999954
41,20260662,partial,True,0,,M4,asymmetric drift with position-velocity diffusion,35.83435564869972,-123.72593305588178,32.59081555657783,156.48035684188733,-13.831940041037878,13.698505450563035,-6.031280762845965,1366.0328795727232,135.14838450774775,2.8643865461471343,17.78174661354949,6873.051299905786,447.45631072232305,0.23462813484619022,1364.9423901235164,17.935982917000047
42,20260663,complete,True,0,,M4,asymmetric drift with position-velocity diffusion,31.88357144434706,-82.96176093769873,14.197745709017038,103.59851003431497,5.777050725621256,20.104816441627186,19.94389833546727,1300.7483801878004,16.87505147834123,-0.5712042871202397,26.711104212423987,-4254.177689513226,155.44901277839296,0.08395550743666787,1285.0143771528003,7.3872630829999935
42,20260663,partial,True,0,,M4,asymmetric drift with position-velocity diffusion,40.57315033130892,-125.59387410774185,36.41051688619859,154.51891784158624,-9.587122687891918,26.183518120237082,-23.159316608723717,1311.9078230306125,2.131015645692059,14.347993642284823,7.844167015468592,6812.514379731134,456.94053568649525,0.24678622177312964,1282.677180289448,35.34185787499996
43,20260664,complete,True,0,,M4,asymmetric drift with position-velocity diffusion,28.43756429310835,-72.6145107224475,24.004070589039816,79.57162186983746,-8.657077117016359,19.753452437641343,-6.652253053076444,1247.4898125960813,44.74924090041604,-8.811744927414274,38.043719535405444,-4124.816940767432,82.87917648740982,0.04331270459589936,1239.4979158775466,6.271634791999986
43,20260664,partial,True,0,,M4,asymmetric drift with position-velocity diffusion,39.13209036374951,-130.54096331203434,47.14808093378912,150.98166194611827,-24.16912045167278,20.40892145316404,-8.903438739275222,1531.2698089549044,9.891809060088553,-28.416977611072134,6.198485792014055,6959.5419206882825,321.88794160286045,0.1682188206798206,1530.299065063755,11.062231625000095
44,20260665,complete,True,0,,M4,asymmetric drift with position-velocity diffusion,29.678231609588916,-73.53421751036578,14.874755887627716,83.82472214880858,0.4951844871069301,25.916193417981372,-21.713920455510564,1227.3093047233194,49.46596668443538,-6.327369908063811,-3.3773000690363433,-3711.5304273266784,733.844059299268,0.36229679103847573,1222.7016913749405,6.676400457999989
44,20260665,partial,True,0,,M4,asymmetric drift with position-velocity diffusion,39.63144041022249,-122.06093827681362,45.608013311118725,141.26455662448905,-19.490372140160986,27.0259732823699,-91.09838448536867,1521.6299228371295,9.217011324336776,-27.81680249924842,155.9760508211537,7098.925983397599,1123.2886333942909,0.5545645047223623,1200.3527136871153,40.75649554100005
45,20260666,complete,True,0,,M4,asymmetric drift with position-velocity diffusion,27.739562160913888,-75.2952546959809,-0.12786244667703944,95.9709948394694,10.978099709040702,20.02568074324487,-35.208017719619264,1334.4642067160291,27.829752225749452,-5.727488459498841,-17.910060092489168,-3730.793678240057,184.58949790558307,0.08647172817403775,1314.202673711001,8.438351291999993
45,20260666,partial,True,0,,M4,asymmetric drift with position-velocity diffusion,36.611569783916345,-136.9741842579247,39.662878846825166,172.08620771160898,-19.9139743594959,27.849048978106126,-78.99183393983142,1293.610866838302,22.838028316973066,-25.724169197593454,-13.575729634070415,7074.107547073532,1534.0502778569642,0.7186323173163705,1200.8044783787363,33.80550508399995
46,20260667,complete,True,0,,M4,asymmetric drift with position-velocity diffusion,27.39402468864792,-92.40149825721933,19.857976336265864,112.07361368063088,2.2220216164877313,19.806174522340996,-11.740315831132401,1142.0327729691699,104.40079984926253,-3.757433906007193,4.959564235228705,-4133.577504403011,95.60639097667469,0.04919602892308582,1140.7376440667458,7.019421667000074
46,20260667,partial,True,0,,M4,asymmetric drift with position-velocity diffusion,36.98545356415924,-130.1777806954626,42.728903764038634,154.81887831514405,-11.791277487706719,17.17752075833511,-43.75123573037442,1554.604712516828,1.4837623990398383,9.584646058395162,9.530030258742102,6972.652314817943,341.31786721329235,0.1756313934231421,1494.1175857052212,30.086154417000103
47,20260668,complete,True,0,,M4,asymmetric drift with position-velocity diffusion,28.01524138616732,-78.3147323662597,2.889138462069142,97.21140325605742,13.599025038901466,18.51840757331814,-21.92823903678773,1303.7529140391002,0.1481381825973369,1.1849267570709778,25.189332264998168,-4169.699590576909,150.86824425299704,0.07818689556793029,1260.4406954359865,12.227704709000022
47,20260668,partial,True,0,,M4,asymmetric drift with position-velocity diffusion,39.21449083696624,-156.13398963002595,39.48043928061447,192.3642605843772,-10.809949461053442,23.99154221996342,-42.10657638380327,1378.3636130973148,1.1580361175652394,-3.903660062782974,64.03319686324821,6860.359111890149,484.6331105969036,0.2511592720828563,1273.0015019485659,28.034895584000083
48,20260669,complete,True,0,,M4,asymmetric drift with position-velocity diffusion,30.81416163341808,-82.9732365221813,20.815064625805473,91.52755836921442,9.83520615690147,20.41011549783091,34.23711749946546,1303.3627716811932,23.686118650792732,-43.38365784373232,16.758585556461387,-4125.396327248039,276.93188796158887,0.14623262162083253,1214.1665127526705,9.639174500000081
48,20260669,partial,True,0,,M4,asymmetric drift with position-velocity diffusion,37.24644449502187,-121.4390885728646,47.228384416685515,135.20067179025855,-7.29100298437252,13.02638447563857,-16.161581288489042,1527.9275051835407,142.76252568297716,-39.657850974033614,26.56125374593714,6954.4079780011925,548.5635719168881,0.2896664946660858,1524.0682226353103,29.481303874999867
49,20260670,complete,True,0,,M4,asymmetric drift with position-velocity diffusion,25.77938408137564,-88.52617694159775,37.0617131002721,99.92318633262009,-23.700156878890596,16.81532336339392,3.343910924715519,1278.5700964777402,14.918866449944685,-31.677472346834023,-3.149705883103885,-4117.164357810838,454.4893758678972,0.2248192065652456,1278.403920307273,2.6794862089998333
49,20260670,partial,True,0,,M4,asymmetric drift with position-velocity diffusion,37.43783048006462,-126.32077261567005,55.74888929879889,144.32984539317374,-33.906539923653916,25.85780383047989,-34.01484842291569,1277.6061915646594,42.91106730467583,-21.430914112148066,16.047287632766864,6976.607348759686,742.4869599201268,0.36728103686807206,1266.5143353140443,22.906592333999924
50,20260671,complete,True,0,,M4,asymmetric drift with position-velocity diffusion,29.938133646900823,-94.38631157990588,31.3202300640901,113.09625680438846,-11.331496191610066,16.009637414001936,20.182465163374598,1443.3068138345545,14.426484127818533,-30.394919315255876,-19.158597548474724,-3992.423495926378,336.1842916834046,0.17536080283821184,1436.9461008756173,3.210119916999929
50,20260671,partial,True,0,,M4,asymmetric drift with position-velocity diffusion,37.091529260461016,-141.80222635342673,52.935872620762964,173.6148767406641,-25.53187362714326,16.988787622271285,-0.09973176762535918,1534.8759714327734,13.947139893983886,-29.675226779572952,-72.26548094483705,6908.388794896437,307.47711946605307,0.16038653755638732,1401.7011972297644,37.61127433399997
51,20260672,complete,True,0,,M4,asymmetric drift with position-velocity diffusion,33.31461177813607,-59.89026422882567,2.8341565873983825,74.98788104186137,8.861501538366156,19.713042836075193,6.358075259709313,1346.3945668362653,0.21670530727203702,-1.0818856882688195,21.43241371559561,-4367.8867553360105,96.09084708633092,0.05303759430841028,1316.1506168417473,5.821803167000098
51,20260672,partial,True,0,,M4,asymmetric drift with position-velocity diffusion,41.24276942127184,-127.93090829886853,35.0500533067142,165.477100771201,-19.088357994330217,14.342385933092048,-10.786460123484966,1572.1232131051636,1.6052099855308863,8.270849878877653,47.80801623269547,6718.249820007363,346.4084691771775,0.1912010603539588,1490.3453892740292,41.4979524580001
52,20260673,complete,True,0,,M4,asymmetric drift with position-velocity diffusion,26.232079777369716,-104.67041408683899,34.753734004906846,121.86799893980135,-7.7491066055823845,21.066720256477456,20.88770267329304,1197.463089197231,3.9978091415310106,-13.367122958302712,78.47883579632283,-3906.5595747167476,219.05467439675874,0.10816479241488032,1047.0459243739697,10.035702416999811
52,20260673,partial,True,0,,M4,asymmetric drift with position-velocity diffusion,36.524400833323746,-138.7781180814718,44.77363160427272,168.80686292748862,-11.054497340057745,22.68558765822601,13.098739831185146,1336.4712655161236,82.57375767224187,-29.997445651797253,44.79030185566633,7066.506796000504,463.98434791044406,0.2291061389750895,1324.7812771772776,25.07912112500003
53,20260674,complete,True,0,,M4,asymmetric drift with position-velocity diffusion,28.444476520359096,-73.27203416311784,14.595039682866904,85.38638978616258,6.8239645625832885,19.22271789895,-4.353276279772674,1280.0189246942682,39.35344485188841,-23.92841774954853,47.29535890474339,-4023.0736889536165,188.03432537156058,0.09724765939976834,1264.2284755617438,6.746071458000188
53,20260674,partial,True,0,,M4,asymmetric drift with position-velocity diffusion,39.249566983420046,-131.39742110636342,38.05565167989863,161.30763200597843,-7.27224082100426,22.225935325535833,-11.747654842660662,1468.8814583521644,0.8041783747387079,-8.185213195117496,-8.22323179378374,6925.490343450648,325.33647406533936,0.16825763358743032,1449.8188684166469,51.31388862500012
54,20260675,complete,True,0,,M4,asymmetric drift with position-velocity diffusion,25.978791442548438,-85.11318001913155,18.010374363151946,109.30813531828885,3.2279017008513744,15.281224707751127,4.692786018971742,1348.8303302926388,0.08889084775879927,-0.7933463585766554,17.593703205143154,-4049.456330393697,414.48585021399714,0.21204720196588864,1316.0514300605516,5.171089833999986
54,20260675,partial,True,0,,M4,asymmetric drift with position-velocity diffusion,38.02898084895711,-153.8731576212172,46.84520130068265,198.6988414549887,-15.47827824547732,18.974502176372578,-16.213500434328648,1591.9508210896522,0.19609995344961628,2.7038169056935906,24.022295102908018,7010.08037588092,298.10186188888883,0.15250620903397488,1550.8276403891425,47.41206979200001
55,20260676,complete,True,0,,M4,asymmetric drift with position-velocity diffusion,27.433000855852168,-74.12470957099913,11.169092711011697,90.23771679317775,0.8468017633100612,22.729068955823227,-19.78589536435372,1250.5614984898807,1.3099571397852539,-9.132301920165506,47.28643560766844,-3895.531944795719,295.7314736835182,0.15068364955196573,1184.792261140631,9.83512699999983
55,20260676,partial,True,0,,M4,asymmetric drift with position-velocity diffusion,36.87060387891027,-138.2317367501568,44.260215443592486,169.75688184398678,-25.465032080879322,19.412230937501658,-24.879865029311752,1457.5535184063447,2.3171774240497807,-13.413662181346233,8.59587199676156,6933.068115211387,226.99163036476082,0.11565873207569666,1449.5817206744393,19.357278583000152
56,20260677,complete,True,0,,M4,asymmetric drift with position-velocity diffusion,28.75143413831091,-84.80525696251352,13.982808858577114,95.36363388511744,-7.685808080294514,19.43722390704797,-7.387979050682973,1305.10864216947,51.74353653228983,9.79434579978907,-51.508041386253765,-3867.1217839901924,109.496504354794,0.05423910852735362,1292.2623606164943,7.530934958999978
56,20260677,partial,True,0,,M4,asymmetric drift with position-velocity diffusion,37.048774728872345,-117.5381374490595,32.955133675174324,134.26730895700243,-21.57547857844575,26.557083058438543,-48.38512789655743,1280.4681035588746,27.49879489590896,-3.524972954338345,-65.78211535212311,7024.415429015389,790.0126614725095,0.3913328807716853,1214.9696146021652,28.336051917000077
57,20260678,complete,True,0,,M4,asymmetric drift with position-velocity diffusion,25.88769627292295,-72.3986900183773,12.10694683677456,83.95474933872151,-5.212324212516819,22.691765844008803,-22.23498620223436,1262.306283949879,0.2205834021535329,-4.432807945173543,1.3085217935398672,-3692.7272675695513,750.6754508645566,0.33733987571808016,1255.7067861302187,6.665708208000069
57,20260678,partial,True,0,,M4,asymmetric drift with position-velocity diffusion,37.8249837952489,-121.57256289282243,33.99809204705094,145.8853150235869,-18.886163386853458,24.69679731115173,-41.2847084306258,1509.8941542191885,1.5714068082455561,-12.459328302377198,10.413895569625552,7146.57892111603,1360.29447847088,0.6112915638560728,1492.64071489795,20.88689920800016
58,20260679,complete,True,0,,M4,asymmetric drift with position-velocity diffusion,31.899171103326168,-63.469346023641414,16.876639123373025,74.59407502304346,-6.219935059598347,19.44809661501072,-32.4558825804187,1364.5035949519115,1.936283892534984,-9.551442054170932,67.31319710069853,-4259.069390888129,163.4319558593741,0.08874580798019367,1250.6116671507443,7.4287238340000386
58,20260679,partial,True,0,,M4,asymmetric drift with position-velocity diffusion,40.14976232430399,-140.37648826605138,52.876793735080845,175.9543081706174,-32.962929099807006,18.156228279985807,-89.57388929166923,1556.2252182080572,7.9390579802147325,-24.011942779943627,59.23155049277248,6824.543467346556,494.27576242939364,0.2683985617816786,1445.7468562754946,24.958485542000062
59,20260680,complete,True,0,,M4,asymmetric drift with position-velocity diffusion,29.5711065254553,-69.3711854258075,7.172223321247592,81.26975282188666,10.272349888769325,15.010699263771846,2.023142345449262,1428.561962929156,0.7207741643993066,-3.6819014702753643,52.93440086870134,-4132.626829745303,350.20085905998616,0.1851069488205153,1347.561601153424,9.880416167000021
59,20260680,partial,True,0,,M4,asymmetric drift with position-velocity diffusion,36.20466285244259,-126.74251266689691,34.17906515819653,152.93541673206616,-10.545321390752065,14.234260815943955,-16.588718138526303,1490.1805719570632,0.6181454182744527,-3.423061718977342,51.4914234741323,6846.375895307062,397.2076341858945,0.2099534918610009,1406.0062015644075,33.69880158299998
60,20260681,complete,True,0,,M4,asymmetric drift with position-velocity diffusion,28.774750469428724,-78.53363381727625,22.755000574314998,94.81903581926044,-6.287511243111976,20.966518034902105,-3.203932034013297,1244.7382913729416,82.82740374936233,-1.1957801630931093,33.623603845928955,-3876.648190161483,132.76454703877843,0.0681676974595442,1241.4333274056132,6.314720541000042
60,20260681,partial,True,0,,M4,asymmetric drift with position-velocity diffusion,37.74293504190201,-149.9136056006204,54.635619032033425,187.8619616131894,-24.55222721379899,22.23157381127079,-23.88681595719137,1469.1818781407562,35.21353905918939,-51.917600572139044,96.98032361701144,7027.213630502731,501.860202123748,0.25767914091828265,1373.4845579113216,22.35571520899998
61,20260682,complete,True,0,,M4,asymmetric drift with position-velocity diffusion,31.53168579181706,-69.47506580343763,26.495427931917273,76.89285699895218,-13.908575888803965,22.026149934025298,-3.545203133569713,1291.7931731065348,5.37782789462435,-20.83089093331943,42.69922249453384,-4159.479801623571,231.37626660301322,0.1219916628841454,1231.7345725446314,5.305688416000066
61,20260682,partial,True,0,,M4,asymmetric drift with position-velocity diffusion,38.209372393600574,-121.32248635258959,57.53117150133703,143.35963157392925,-36.7581378086556,18.59108544492879,-20.11731180435568,1446.968465204608,25.471078164667418,-43.52171828105099,23.547306571065654,6863.965716242452,312.5538747008731,0.16479203971711842,1441.5262598216068,15.995538500000066
62,20260683,complete,True,0,,M4,asymmetric drift with position-velocity diffusion,25.849397225419025,-75.95992793431364,12.192391374188631,93.0566349797188,-6.376760629974583,17.703996584813858,-29.051144251892097,1423.5379256761066,37.77329206888016,-16.985696523057538,0.7233485057647554,-3452.2653700360843,247.33459478284774,0.12158552960663171,1410.7999886122202,7.834203915999979
62,20260683,partial,True,0,,M4,asymmetric drift with position-velocity diffusion,37.081992865533365,-125.35305545498001,69.58203858240716,158.8433896427005,-51.72308994540956,15.304211168947587,-88.7543779758652,1854.3736973260552,81.19888306950075,-70.50347092670893,204.4369238689043,7126.864845612872,698.889970418087,0.34356256254670586,1725.6944161993197,20.62182604199984
63,20260684,complete,True,0,,M4,asymmetric drift with position-velocity diffusion,28.890151046034575,-67.37530229232831,21.02646689602704,85.20480488803301,-5.106944159831635,20.38687138068104,12.418081932045432,1155.485892383561,89.85154661148943,6.938421061354592,-19.28330164109093,-4207.071490046419,139.09036320172785,0.0726841736847058,1152.8958974749435,5.721930666999924
63,20260684,partial,True,0,,M4,asymmetric drift with position-velocity diffusion,37.24457192287151,-124.90443322683463,47.56588461360516,160.38627944298213,-21.9812298140937,20.346997509638175,-18.460818054573707,1390.7317794186465,2.719365750704233,-14.217886132417448,-2.5470136952534395,6883.714330378558,169.5468267245226,0.08859974708285778,1372.0215626683757,32.378202667000096
64,20260685,complete,True,0,,M4,asymmetric drift with position-velocity diffusion,31.21153155460022,-70.80893106405236,4.739671868380394,88.7226758462461,15.363493501528522,20.50170739878663,16.15415411560453,1313.256937702473,7.401760925202782,-23.221232856568353,56.340852941583194,-4253.659758254096,222.64815435320875,0.11960572302946025,1216.529027809587,7.952835792000087
64,20260685,partial,True,0,,M4,asymmetric drift with position-velocity diffusion,40.10839160837372,-138.67931898042804,47.053758936172734,174.07543198159715,-18.32017751654941,15.0262694180684,5.630495392646856,1600.7411264558386,14.273635144803032,-23.932943439863276,169.76976858270075,6750.819289977428,437.13030617070046,0.23482470124002833,1357.043969879937,29.33926404099998
65,20260686,complete,True,0,,M4,asymmetric drift with position-velocity diffusion,28.933018861078747,-82.29255552844697,12.38727687636241,97.03439562429372,2.2212132005651317,21.498396066140398,29.760819943839575,1283.5350034976045,1.1264653789296681,6.585758553129416,40.99291589134499,-4045.647756374449,266.7438892927717,0.13795854148507417,1221.522123950601,4.77709154199988
65,20260686,partial,True,0,,M4,asymmetric drift with position-velocity diffusion,39.81407043015257,-123.96524380336894,35.489078071599785,143.130627097827,-17.62437270274595,26.90473989621009,38.91286666849373,1391.0849271837342,13.409539068975025,36.36441019304604,104.90951074208492,6965.5025269702655,788.2647290701569,0.4076863864247212,1251.2745551724206,38.40420591599991
66,20260687,complete,True,0,,M4,asymmetric drift with position-velocity diffusion,30.87746108210475,-90.00864236928737,22.981190456898055,98.06890275962995,1.7079653526533227,22.469683291269558,1.9744594904804682,1210.9710524127697,0.7780299530086949,7.184137649185622,-31.102562251141233,-4498.785712314432,206.78349906952485,0.11176803931180403,1156.8946757721667,9.832722040999897
66,20260687,partial,True,0,,M4,asymmetric drift with position-velocity diffusion,39.921184709299304,-131.18867849283046,42.47919825985981,144.02258496583906,-8.230029456335512,21.083770559070498,27.50308360472797,1437.0813939985173,15.179688575959105,-35.779607102016385,-23.33665894138952,6831.844041800816,293.5413044397501,0.15866128681394118,1428.1122235320602,17.180291332999786
67,20260688,complete,True,0,,M4,asymmetric drift with position-velocity diffusion,27.459525099416272,-80.6946109721104,28.240484127513362,85.86771213878184,-11.68469444718724,16.992175265613824,14.874701814842945,1359.7893054154006,3.5212893278339,-13.832176263995354,49.869142900213205,-4038.573588796484,294.21783624119007,0.1511640961482619,1267.7667511849427,7.5865823750000345
67,20260688,partial,True,0,,M4,asymmetric drift with position-velocity diffusion,35.875788588359875,-118.71416707698661,47.61575935645379,128.6923655972141,-28.008266174581177,19.37854398695264,-7.053142499108213,1436.7533460054262,6.334513018666541,-22.141706038193963,3.8455570821504312,6984.499126768405,195.3616485544086,0.10037347634340048,1435.9168293310001,20.133635500000082
68,20260689,complete,True,0,,M4,asymmetric drift with position-velocity diffusion,28.2437237092319,-81.98725329261703,35.18628742042572,94.37763839121448,-14.35564296765886,21.131392689495815,5.505179965876346,1197.9194225208619,26.542643515538984,17.26672322219742,-16.07947396741819,-4228.918218640461,175.73295489777183,0.09101447284259599,1193.9593161230682,6.483864374999939
68,20260689,partial,True,0,,M4,asymmetric drift with position-velocity diffusion,38.870372303851006,-129.24896249386424,51.90230122433295,153.13155157977107,-21.551332115529416,20.72279708986732,-23.74130121046128,1498.8375474160746,1.2911504631397102,-7.785158634029664,-53.35015776889065,6931.320305213334,269.16582057404923,0.1394046169714892,1395.0555289301521,47.06272766700022
69,20260690,complete,True,0,,M4,asymmetric drift with position-velocity diffusion,32.309285851477156,-73.2517102168376,19.508404849905872,83.46727229129473,-0.7928793783061773,21.32152137793431,-11.955029237009368,1304.4995090807106,30.089910221079315,-33.71890034897586,-58.15701153753847,-4278.3499134829135,256.23963108731346,0.13576322663005644,1237.437957363455,6.327552916999821
69,20260690,partial,True,0,,M4,asymmetric drift with position-velocity diffusion,39.291062238623745,-120.460892276854,50.456870182968274,137.1702427303155,-20.12258732251041,20.23169205918432,-52.076319682350146,1448.555896401183,6.520258634047417,-15.011055486342043,-53.72787567412845,6826.1287094151085,321.19432993664464,0.17017811968601754,1304.3594866306116,35.685588084000074
70,20260691,complete,True,0,,M4,asymmetric drift with position-velocity diffusion,27.434778498060414,-87.81141063366785,17.478041982429666,98.73549333654329,-10.093893537856314,16.93618628690648,-12.516236596209595,1406.6747393579308,1.1614874250791623,-7.929171149117327,-33.2808265370186,-3789.5643330488847,234.17039970019823,0.1185850445140726,1342.1930302019443,10.458650417000172
70,20260691,partial,True,0,,M4,asymmetric drift with position-velocity diffusion,36.75723544558776,-142.29633156116935,48.307866322732515,163.75215274777946,-33.622905715111685,14.673559375729761,-40.638278679242326,1706.0157516246993,6.153313305997904,-17.190343963039247,-62.84207842432859,7061.156201817057,502.7854625266912,0.25461303619539316,1545.9142078022737,40.739217458999974
71,20260692,complete,True,0,,M4,asymmetric drift with position-velocity diffusion,29.503486925246357,-72.86479512261312,13.86743781591231,79.93609024542145,3.602537147294063,20.37887883095694,-3.1123168558535874,1322.6116416508826,2.597837943465083,-11.675841820459713,-69.0047699391558,-4087.125170060572,124.67978141367045,0.06427151704824177,1201.446282780733,9.773508624999977
71,20260692,partial,True,0,,M4,asymmetric drift with position-velocity diffusion,38.59976116731643,-130.77771194567674,49.94718535293427,151.1598304205379,-23.84994016722713,20.507831265378552,-35.833026946019714,1472.0386445789404,31.82136348133158,-48.32208428663851,-97.59620743480589,6915.796959976224,417.2290975939779,0.21507855367553327,1220.102425245802,42.27199625000003
72,20260693,complete,True,0,,M4,asymmetric drift with position-velocity diffusion,28.191235774847407,-66.10020050963216,-3.692893178057999,82.47379826146707,20.683246089235933,21.026500840520512,-17.806066684207682,1329.6146756291937,3.6436968006665125,-16.91771628604014,-18.310512712446144,-3895.31220484298,214.9580315406234,0.10760535927988382,1285.098973971983,9.953114874999983
72,20260693,partial,True,0,,M4,asymmetric drift with position-velocity diffusion,38.01732786496598,-123.00153176206847,31.713714781988408,151.09342115437988,-2.9571999233314576,20.818187601497787,-66.2904399088312,1591.9439134189429,16.097953264356722,34.90116982699711,-150.54381894332192,7023.802340098298,588.1517901822452,0.2944215865770381,1358.9302437397123,39.0212290840002
73,20260694,complete,True,0,,M4,asymmetric drift with position-velocity diffusion,27.494357640702155,-73.30357131687184,9.890224982539763,88.63112399572375,7.897913337109324,16.5122213764179,-10.803889332501356,1333.115167323372,22.818803559415556,-22.00393988887503,-21.686205079989087,-4101.3012664629605,295.24566329593716,0.1546261284800053,1317.914349397778,7.370678124999813
73,20260694,partial,True,0,,M4,asymmetric drift with position-velocity diffusion,36.252905858139826,-138.3662589942142,52.24574602943303,165.60507944521464,-25.762756532045042,16.154981998267253,-13.47552701124223,1454.2658397211762,2.5512280882451037,-12.211495796177493,-31.583486395512274,6863.504997188913,309.651140834607,0.1621705685772592,1393.881269222042,48.775284374999956
74,20260695,complete,True,0,,M4,asymmetric drift with position-velocity diffusion,27.866642699233683,-88.10404851630453,16.99688878387126,106.65444978358913,-7.865744197852448,20.23832748586915,12.27380096490481,1244.4632585237612,4.934368274546396,-19.7482589903721,11.615206571554836,-4082.585767923576,197.3237482206542,0.09891374196287532,1215.5486154254781,9.475318708000032
74,20260695,partial,True,0,,M4,asymmetric drift with position-velocity diffusion,36.811811802714956,-122.76785185675618,34.048721136966044,148.6462502219159,-22.49097133934031,21.435268627872478,-24.294716385418894,1429.838080654971,3.080751143170759,16.252597125320058,-9.210340316722114,6983.212608328114,288.4243183974297,0.14458030958280452,1422.9541816180815,17.86981845900027
75,20260696,complete,True,0,,M4,asymmetric drift with position-velocity diffusion,28.144717871883117,-97.36443729187076,18.432087083607634,112.83756061490064,-1.6589719313966154,19.2624345874152,1.3781697260615562,1281.2013759195345,0.41109531534088856,-5.444412961846598,9.946336225952418,-4072.108967759389,152.52769601024463,0.07460574784221444,1263.7934785131588,7.558536125000046
75,20260696,partial,True,0,,M4,asymmetric drift with position-velocity diffusion,37.64830480291674,-147.41922968487418,46.70009639828491,164.28508223823317,-23.53002097801229,24.369800091198154,0.6530347557387219,1329.5241608314725,5.412636315579414,22.969968652745667,0.30776181610717457,6933.902224558262,694.4733592290928,0.33968718912728696,1329.5205928353455,12.32193287500013
76,20260697,complete,True,0,,M4,asymmetric drift with position-velocity diffusion,28.565502107740105,-91.53627095584896,16.169552953292257,108.46679877968978,3.031911268899324,23.5463842510013,8.908131949035775,1045.4248105610895,103.38278743460448,-2.8743064669061735,-13.013884623221706,-4315.0189015088945,498.9988290187094,0.2509532112171977,1044.978362909078,6.335444540999561
76,20260697,partial,True,0,,M4,asymmetric drift with position-velocity diffusion,38.576661606275685,-129.3982607615984,30.996354269527934,155.70119383154173,-7.369321532614517,26.49814951607256,2.874535023030165,1254.9251077408474,60.94467672304693,-38.33305584744013,-38.766072928919,6929.202351550441,944.934699754734,0.47522034823275705,1247.7036513582457,32.883366541000214
77,20260698,complete,True,0,,M4,asymmetric drift with position-velocity diffusion,31.32253545006785,-85.96093630845138,35.13957832594558,88.24652472854885,-1.0387886594718099,21.72933554934778,3.905425431044629,1236.8312893202358,3.8493348556356333,-17.696288406796484,-12.196082088212718,-4427.635043265747,168.1293521911274,0.08967356459870535,1220.7292250424996,6.998767791999853
77,20260698,partial,True,0,,M4,asymmetric drift with position-velocity diffusion,40.371715264707326,-127.1323817876667,54.99024360892526,134.37605909456659,-10.394611239369276,27.926898323588066,-1.7587210974986798,1233.6535414177124,1.2978557401350623,-11.31640945416927,27.62233723507808,6801.7947211630535,636.0657841780235,0.33925239967423254,1196.5835479497264,37.471367457999804
78,20260699,complete,True,0,,M4,asymmetric drift with position-velocity diffusion,30.285611366228565,-66.85780284567842,10.606062815820259,78.38450490756735,4.518065129850624,19.768169375762017,-34.25454404144367,1232.2302398449913,77.72283943808655,-2.98221665761661,-46.09823518735946,-4201.018260941136,153.9634806668041,0.07899021312267349,1210.1149513358375,6.267397374999746
78,20260699,partial,True,0,,M4,asymmetric drift with position-velocity diffusion,39.705387921324245,-136.35860475490645,58.54330241889551,160.3191976474257,-32.678353754552106,24.002582184022575,-55.71456943575909,1306.9184807344468,101.63337100901245,-10.556020129109877,-90.25210092695777,6902.409433659727,676.433843626895,0.347041085587759,1250.0467583691448,28.093844291000096
79,20260700,complete,True,0,,M4,asymmetric drift with position-velocity diffusion,29.64180307345628,-77.73147299484339,16.03960767425693,93.72863792379826,1.4910275257529548,22.822270549206678,-27.200303701003076,1214.4461645018137,74.57735225469942,5.177241751396663,-31.4247339463423,-3974.2096107764455,358.12093180075846,0.18471719646884316,1204.5635033403867,6.84430650000013
79,20260700,partial,True,0,,M4,asymmetric drift with position-velocity diffusion,38.00695700741386,-126.06359336187876,32.18935626152587,157.77427424405076,-6.3151151535869365,26.014034443675918,-55.20883958694509,1307.7241661542125,37.72658214462425,-17.190802827535013,9.29455944846733,6972.087394304499,799.7222789910124,0.41249322285098833,1278.2433711793547,32.52298254100015
80,20260701,complete,True,0,,M4,asymmetric drift with position-velocity diffusion,23.095306537108915,-94.53085299522203,23.25346069233725,112.97967926045173,-8.165202119175387,17.303992494145177,23.341271269855362,1246.7263253388733,1.8472788449221667,-6.73962761324468,72.27923204440485,-3995.079218727521,389.9890919794009,0.18927610587672342,1125.2808295003256,10.379532333000043
