transition,age_ka,x,vhat,nll_m3,nll_m4,gain_m4_over_m3,cumulative_gain,q_m3,q_m4,log10_q_ratio
383,72.34,0.4341985484091966,11.34141776218578,2.895270641702025,2.7716134638209957,0.12365717788102915,-0.958283885180033,15250.157236444196,13422.636412676278,-0.05543649514906475
384,72.32,0.6610269036529122,3.5118187015809266,2.9838241452370267,2.9154253230719194,0.06839882216510729,-0.8898850630149258,5966.463427836036,4917.312985988522,-0.08398913098039917
385,72.3,0.7312632776845307,4.757456583239672,3.2847690715549884,3.269048408718236,0.015720662836752552,-0.8741644001781732,6914.758916813248,5553.547404621539,-0.09520655970359923
386,72.28,0.8264124093493241,6.7980347231909155,4.6326158062310885,4.942185000450268,-0.30956919421917917,-1.1837335943973524,8900.51439007699,6969.573174130191,-0.10620892453596925
387,72.26,0.9623731038131424,12.301240276225588,4.379171644305128,4.642211715354243,-0.2630400710491152,-1.4467736654464676,16932.067401988174,13335.304245274214,-0.10370706003691585
388,72.24,1.2083979093376542,13.681681640358589,2.877171508290275,2.7035516837263125,0.1736198245639624,-1.2731538408825052,19559.28905016527,14792.422856932963,-0.121313751715181
389,72.22,1.482031542144826,0.4536778781631279,2.706977129041787,2.7327330049688676,-0.02575587592708084,-1.298909716809586,4486.761114502732,3905.9722413082795,-0.06020379476096845
390,72.2,1.4911050997080886,-4.472794597971186,2.882137541443063,2.877753441736154,0.004384099706908895,-1.294525617102677,4638.784977464467,5861.902311173738,0.10163433458295705
391,72.18,1.4016492077486649,0.1391079446861454,2.6282648679579954,2.6204235979439727,0.007841270014022683,-1.2866843470886544,4402.946977261974,3924.5614257170755,-0.04995232459342937
392,72.16,1.4044313666423878,-2.8780379915987364,3.54482340188955,3.4501061431939815,0.09471725869556868,-1.1919670883930857,4247.061204729768,4814.058214085426,0.05442281799721111
393,72.14,1.346870606810413,3.8912058659666737,2.673136826103048,2.5833344173000405,0.0898024088030076,-1.1021646795900781,6234.102709066834,4476.170079715048,-0.14386737322709972
394,72.12,1.4246947241297465,0.30418344768075034,3.5099730422952304,3.5984466635505443,-0.08847362125531388,-1.190638300845392,4445.338939929289,3912.017857225661,-0.05550405129767055
395,72.1,1.4307783930833615,-8.332897458982623,2.670729286315251,2.74500860295807,-0.07427931664281884,-1.2649176174882109,6944.313089226947,9413.738808960901,0.1321328512398387
396,72.08,1.264120443903709,-3.082953842528857,2.6157300706199917,2.6110042995052396,0.004725771114752142,-1.2601918463734587,4279.035956960323,4791.032193003996,0.04908315318094326
397,72.06,1.202461367053132,-2.494042702427368,2.616851317813769,2.5868134494273196,0.030037868386449507,-1.2301539779870092,4201.720871550762,4487.746219955418,0.02860109177821347
398,72.04,1.1525805130045845,-0.993528507813024,2.644096591141383,2.5868674275232775,0.057229163618105705,-1.1729248143689035,4206.832631292514,4031.2521216346704,-0.018515273420872568
399,72.02,1.132709942848324,0.05664920588988043,3.01763027275084,2.964724310816669,0.052905961934170964,-1.1200188524347325,4383.087072593731,3904.589961453144,-0.05020466486235735
400,72.0,1.1338429269661217,3.44610111800685,3.5894406195931463,3.629099649780408,-0.03965903018726191,-1.1596778826219944,5921.988486116286,4469.8616010698215,-0.12217348225726739
401,71.98,1.2027649493262587,6.777519461990522,2.781594905090776,2.688491636936495,0.09310326815428072,-1.0665746144677137,8877.87879669407,6339.949368831757,-0.14622342202196506
402,71.96,1.338315338566069,-1.7005826121984757,2.9778149728227397,3.000096552559871,-0.022281579737131185,-1.088856194204845,4168.258719056303,4291.357396832664,0.012640018066984513
403,71.94,1.3043036863220996,-5.979624222744251,2.8935274070822414,2.876652275911045,0.016875131171196323,-1.0719810630336486,5310.184779233066,6772.922484956658,0.10566647165260927
404,71.92,1.1847112018672146,0.8268378438433199,3.664639509716879,3.668170017608437,-0.0035305078915577326,-1.0755115709252063,4602.729458110055,3898.5094400540593,-0.07211685825105653
405,71.9,1.201247958744081,6.094210170029912,2.7052461725110093,2.5731072447874195,0.13213892772358982,-0.9433726432016165,8154.949204790945,5832.913701055297,-0.14553570925204243
406,71.88,1.3231321621446792,1.046841595347825,2.6321509462022856,2.59368954794822,0.03846139825406558,-0.9049112449475509,4679.513223349624,3890.7806583028123,-0.08016393058058582
407,71.86,1.3440689940516357,-2.1643957371882516,3.032846562261843,2.9849105913799843,0.04793597088185875,-0.8569752740656922,4177.962746470385,4457.703270201518,0.028146592823825502
408,71.84,1.3007810793078707,2.2343869997109023,3.7417757830909166,3.907013952098448,-0.16523816900753152,-1.0222134430732237,5201.732253099606,4026.882386159515,-0.1111790488712175
409,71.82,1.3454688193020887,-8.179323681767592,2.6942680328818716,2.7403717453429577,-0.04610371246108613,-1.0683171555343098,6815.8936741666475,9050.295638999214,0.12313995924656757
410,71.8,1.1818823456667369,-1.86773976823833,6.66343262888634,6.669229995123541,-0.005797366237201729,-1.0741145217715116,4168.559405301329,4258.053771121682,0.009225146529920266
411,71.78,1.1445275503019703,11.956645990216064,3.8544687464774974,3.980348187676168,-0.12587944119867078,-1.1999939629701823,16314.563595846303,12289.733375127864,-0.12303300017787758
412,71.76,1.3836604701062916,10.598638867498188,2.9197782840504805,2.782002240231527,0.13777604381895348,-1.0622179191512289,14030.099645930244,9842.643019181724,-0.15394902147448494
413,71.74,1.5956332474562553,3.299687165786036,2.8409267181283644,2.90693212298957,-0.06600540486120554,-1.1282233240124344,5824.903750710799,4125.056505584064,-0.14985885162976037
414,71.72,1.661626990771976,-5.991803429972098,3.21772759379601,3.1699236239888764,0.04780396980713375,-1.0804193542053007,5316.804076450306,7376.852444966346,0.1422204396838435
415,71.7,1.541790922172534,0.5678835287058259,2.6061024252991962,2.6145431194115476,-0.008440694112351377,-1.088860048317652,4520.346795628626,3903.1867000924512,-0.06375242937486662
416,71.68,1.5531485927466506,-2.511295729776797,2.8445520874801797,2.8390044959003076,0.005547591579872169,-1.0833124567377799,4203.350140080545,4766.458245409352,0.054600224569846825
417,71.66,1.5029226781511147,-0.1432665736643246,3.9979099124968327,3.8984959046931627,0.09941400780367005,-0.9838984489341098,4338.577073903783,3982.831767260056,-0.0371553545819681
418,71.64,1.5000573466778282,5.185209559209181,2.7422320679914463,2.733976518129626,0.0082555498618202,-0.9756428990722896,7286.547067508842,4921.927963216842,-0.17038652144736627
419,71.62,1.6037615378620118,-3.9855656642511006,2.732058423613639,2.823413483869406,-0.09135506025576667,-1.0669979593280563,4484.32008769711,5667.269739146802,0.10167727912437045
420,71.6,1.5240502245769898,-6.129310958120193,2.6506305237665466,2.728287851908407,-0.07765732814186022,-1.1446552874699165,5392.865121141199,7267.847746307997,0.1295862622700309
421,71.58,1.401464005414586,-3.2095619309877588,2.7969649845648905,2.782734526489832,0.014230458075058294,-1.1304248293948582,4301.497449248682,4979.409112740389,0.06355814006353348
422,71.56,1.3372727667948308,0.30485243815092655,3.278268747683218,3.2317999371699937,0.04646881051322449,-1.0839560188816337,4445.517886804787,3903.2648792377095,-0.05649433808006946
423,71.54,1.3433698155578493,3.877066239612925,2.7299296239291615,2.6410289805628744,0.08890064336628711,-0.9950553755153466,6223.794968131244,4473.425102221551,-0.14341510673388452
424,71.52,1.4209111403501078,1.1556239741637109,3.041451898675027,2.9907720877927355,0.050679810882291676,-0.9443755646330549,4719.785095053066,3884.2954515236975,-0.0846099681745535
425,71.5,1.444023619833382,2.5163788633795647,2.7578735656476527,2.6986787059969495,0.05919485965070326,-0.8851807049823517,5352.450689418106,4022.394896759989,-0.12406796994148711
426,71.48,1.4943511971009733,0.7575902510301269,3.391324814579959,3.4865937085727894,-0.09526889399283034,-0.980449598975182,4579.852474639146,3887.4576128995545,-0.07118582210787758
427,71.46,1.5095030021215758,-8.271700403497006,3.1742704823931676,3.1410781017537146,0.033192380639452956,-0.9472572183357291,6892.775280487217,9514.918140429269,0.14001093650174296
428,71.44,1.3440689940516357,1.0067454204527815,2.9159947527070407,2.8609772588889624,0.0550174938180783,-0.8922397245176508,4665.054197097275,3887.7041119010723,-0.07916348968089851
429,71.42,1.3642039024606913,2.216100835517776,3.004266351978971,3.0453871155809003,-0.04112076360192907,-0.9333604881195798,5192.312665625048,3999.2075092374043,-0.11338689728974909
430,71.4,1.4085259191710469,-5.521021337180709,2.9340190057432762,2.9184964302352325,0.015522575508043701,-0.9178379126115361,5074.855728883791,6548.975457883073,0.11074966255404256
431,71.38,1.2981054924274327,0.7148385149414738,4.346699380395176,4.370070646558118,-0.023371266162942383,-0.9412091787744785,4566.0374573058725,3888.023693382927,-0.06981056705946645
432,71.36,1.3124022627262621,7.517315221972232,3.082422197162476,3.015094600655818,0.06732759650665798,-0.8738815822678205,9728.437642816745,6772.486850736009,-0.15729492901691208
433,71.34,1.4627485671657068,4.606282577420684,2.9869850184950315,3.050009440788174,-0.06302442229314265,-0.9369060045609632,6789.005433296383,4678.412573317284,-0.16170763812645692
434,71.32,1.5548742187141205,-5.677613005745408,6.740346782054364,6.236464270122669,0.5038825119316952,-0.433023492629268,5152.161080379383,6911.318906012484,0.12757150027687053
435,71.3,1.4413219585992123,-17.92231776846429,3.0266416779953205,3.1172714496017258,-0.09062977160640528,-0.5236532642356733,20985.844896698494,26667.01463328576,0.1040479405030898
436,71.28,1.0828756032299265,-9.628524968572583,2.6874098364869425,2.702781975241406,-0.015372138754463638,-0.5390254029901369,8148.763550602623,10209.705426934974,0.09792149565240708
437,71.26,0.8903051038584748,-1.6335787837782778,2.8053617264901174,2.7400180578322018,0.06534366865791563,-0.47368173433222127,4169.149601394396,4071.133282255234,-0.010332158469632705
438,71.24,0.8576335281829093,2.180825703014011,2.7744398680964766,2.6775421916101827,0.09689767648629388,-0.3767840578459274,5174.2634995300705,4233.936967330548,-0.08710415322440954
439,71.22,0.9012500422431895,2.6637610527131095,2.6819649779689243,2.574272246649565,0.10769273131935941,-0.269091326526568,5435.302600558618,4357.318031178254,-0.09600446834506539
440,71.2,0.9545252632974517,-0.2540025546384994,2.6833117666929356,2.601300286006516,0.08201148068641961,-0.18707984584014836,4316.13996228932,3911.4251256965895,-0.04276049819363493
441,71.18,0.9494452122046817,1.1141360581911064,2.6486470138533202,2.551993628639629,0.09665338521369105,-0.09042646062645732,4704.246050512727,3970.5051960082747,-0.07364426026872413
442,71.16,0.9717279333685038,0.14480521765920518,2.727695663712693,2.646190348439405,0.08150531527328786,-0.008921145353169457,4404.35152260773,3902.7641587744324,-0.05250966586951692
443,71.14,0.9746240377216879,1.7273830486997488,2.6638719327658387,2.568459218370096,0.09541271439574261,0.08649156904257316,4956.536725398787,4063.303799615564,-0.08629903414183147
444,71.12,1.009171698695683,-0.6586400694630568,4.2413537302407285,4.2935056650900085,-0.052151934849280046,0.03433963419329311,4247.5962506181995,3948.092498460488,-0.03175590972610057
445,71.1,0.9959988973064218,7.908554828083569,3.272483654841127,3.242429691007595,0.03005396383353176,0.06439359802682487,10206.779534388115,7697.226227450595,-0.12255448314776636
446,71.08,1.1541699938680932,7.146699811112511,3.0165493158814765,2.999826192445864,0.016723123435612663,0.08111672146243754,9293.513122627446,6719.341461646825,-0.1408532049998401
447,71.06,1.2971039900903434,-3.5030018132539142,2.6231660979926112,2.6205200078495876,0.0026460901430236383,0.08376281160546117,4361.5021900578995,5035.226881292406,0.06238294923384427
448,71.04,1.227043953825265,-1.3579660904524227,2.627622030302029,2.5864231456648468,0.04119888463718224,0.12496169624264342,4178.901390457517,4138.298621718932,-0.004240296847307576
449,71.02,1.1998846320162166,-0.5420107276432384,2.6605185995981806,2.6231218109407672,0.03739678865741336,0.16235848490005678,4265.187379260778,3969.9875970737667,-0.03114896550029165
450,71.0,1.1890444174633519,-2.5399506161086105,2.950955113647436,2.9030212582739816,0.04793385537345429,0.21029234027351107,4206.14092992854,4496.34926726174,0.028976219024243986
451,70.98,1.1382454051411797,2.3307452899799186,3.185724570754356,3.151625424020514,0.03409914673384229,0.24439148700735336,5252.0805571058345,4120.610184834244,-0.10536984709847332
452,70.96,1.184860310940778,4.801310650556068,3.571559022067082,3.7365788429562885,-0.16501982088920641,0.07937166611814694,6951.790085801393,5048.867515719916,-0.13890267502472656
453,70.94,1.2808865239518994,-6.774962578688148,2.6343734220125254,2.670049885263185,-0.03567646325065965,0.04369520286748729,5782.597263552698,7452.666237510667,0.11018872573123932
454,70.92,1.1453872723781364,-3.2667790060915136,2.6119610582498423,2.5855051935701914,0.026455864679650887,0.07015106754713818,4312.32633068812,4776.8453560078,0.04442956361358205
455,70.9,1.0800516922563062,-1.7807210373478766,2.6375396046273467,2.580670198473355,0.05686940615399161,0.1270204737011298,4167.953335530826,4182.431855644717,0.001506025781764993
456,70.88,1.0444372715093486,-0.06475007379904696,2.735107899797897,2.6812320327941412,0.05387586700375557,0.18089634070488536,4355.443826492653,3906.5195774789554,-0.04724241176815005
457,70.86,1.0431422700333677,-2.720046174760804,2.7328157517022933,2.6974548207279425,0.03536093097435078,0.21625727167923614,4226.1045086287,4465.8461346331505,0.02396352324829167
458,70.84,0.9887413465381516,-3.433707709937206,2.644670293924455,2.601349081868157,0.04332121205629802,0.25957848373553416,4346.331178809536,4723.567947290607,0.03614735162666288
459,70.82,0.9200671923394075,-2.3416023794748275,2.865442037650896,2.8248998499759312,0.04054218767496476,0.3001206714104989,4188.992902641835,4263.220477669043,0.007628168756882307
460,70.8,0.8732351447499109,-4.11204858815164,2.622063063544232,2.5699032780397695,0.05215978550446243,0.35228045691496135,4521.477281870006,4952.128292165164,0.03951153412175145
461,70.78,0.7909941729868781,-1.4179018738466942,2.6373696133065225,2.556285378477343,0.08108423482917937,0.4333646917441407,4175.947426053424,4003.4105099868843,-0.018324897414914252
462,70.76,0.7626361355099442,-0.3409989834397109,2.7476036769382337,2.673246237974028,0.07435743896420588,0.5077221307083466,4299.621813530953,3912.618306863076,-0.040962774922859414
463,70.74,0.75581615584115,-2.286926120665811,2.634859615229105,2.5595115456397877,0.07534806958931739,0.583070200297664,4185.1577281079535,4168.841796779947,-0.0016964156944142734
464,70.72,0.7100776334278338,-0.4800184564764942,2.768417469371124,2.690242453061861,0.07817501630926316,0.6612452166069271,4275.251447267752,3915.4873785339155,-0.03817583430870538
465,70.7,0.7004772642983039,2.1653416431553163,2.8899249349064204,2.822712951914694,0.0672119829917266,0.7284571995986537,5166.3914629334,4327.359741432393,-0.07696430963090874
466,70.68,0.7437840971614103,-2.646861836787062,2.8139714575153576,2.757750931820944,0.05622052569441349,0.7846777252930672,4217.48765410768,4262.62157186533,0.0046229585006045135
467,70.66,0.690846860425669,-3.5922927029999663,2.662221904349356,2.59688467166171,0.06533723268764602,0.8500149579807132,4381.964042990329,4562.189106182241,0.017504473591558496
468,70.64,0.6190010063656697,-2.1424449960453007,2.822816196939623,2.759773950830829,0.06304224610879361,0.9130572040895069,4176.8782430173105,4082.4183368056883,-0.009934309634818731
469,70.62,0.5761521064447637,2.2314393832301604,2.7763930818834464,2.686845697482179,0.0895473844012673,1.0026045884907742,5200.21095937412,4436.402759355834,-0.06898999547470447
470,70.6,0.6207808941093669,-1.4093685974049475,2.745666853887815,2.6729351254465015,0.07273172844131359,1.0753363169320878,4176.339717056126,3967.38558251584,-0.022291407592416535
471,70.58,0.5925935221612679,-2.477785158784851,2.722524161144262,2.6524228824306024,0.07010127871365945,1.1454375956457472,4200.220729944245,4146.953712208545,-0.00554292618644474
472,70.56,0.5430378189855709,1.1753102089844258,2.8045208415444867,2.7259989439010734,0.07852189764341322,1.2239594932891604,4727.236086151481,4141.058027894988,-0.057495976009397466
473,70.54,0.5665440231652594,-2.1083907045650996,2.9743300060130347,2.92603218830497,0.04829781770806463,1.272257310997225,4175.318694091669,4058.732566703089,-0.012299193720180141
474,70.52,0.5243762090739574,-4.424340248547365,2.9076995730744732,2.855914264030617,0.05178530904385603,1.324042620041081,4622.053097574142,4796.102564424444,0.016053531599861108
475,70.5,0.43588940410301014,-4.719976026978223,2.7076923424610717,2.645793465086769,0.061898877374302774,1.3859414974153839,4728.850457205424,4861.441953580361,0.012009524249273115
476,70.48,0.3414898835634457,-3.0550024335957104,2.712024827621394,2.6487967360147104,0.06322809160668363,1.4491695890220675,4274.355600212933,4183.408948683339,-0.009340328907338078
477,70.46,0.28038983489153146,0.5126383365987142,2.7003072042072334,2.623595338847202,0.07671186536003116,1.5258814543820987,4503.890273692376,4115.837494166815,-0.039129582289268244
478,70.44,0.29064260162350575,0.4194629787831694,3.0873895383883023,3.049929932628661,0.037459605759641246,1.56334106014174,4477.026529609467,4091.9903567095157,-0.039055066327236515
479,70.42,0.29903186119916914,-4.3946194593071475,6.416921114037267,6.594749922520123,-0.17782880848285565,1.3855122516588843,4611.939921308304,4604.577250731219,-0.0006938777033040018
480,70.4,0.21113947201302619,-14.494507661680078,2.792154493514587,2.755474239707997,0.03668025380659001,1.4221925054654743,14605.073515396161,14975.454915607766,0.010876276646509971
481,70.38,-0.07875068122057538,-2.780827623769211,9.832580921010393,10.183373241090278,-0.3507923200798846,1.0714001853855897,4233.78592685957,4004.543894439717,-0.02417583658806811
482,70.36,-0.1343672336959596,-18.429766047888705,2.9497909999759,2.8978496251125767,0.051941374863323286,1.123341560248913,22059.175054934283,21167.751479426464,-0.017914539107649983
483,70.34,-0.5029625546537337,-2.1138462503194955,9.22716100151273,9.474736473560572,-0.24757547204784203,0.8757660882010709,4175.558478344795,3989.128607211399,-0.01983653238105323
484,70.32,-0.5452394796601236,16.222951929669538,3.820584502186965,3.7825382281073603,0.038046274079604814,0.9138123622806757,25038.22208416122,26812.10560536479,0.029727434069185453
485,70.3,-0.2207804410667329,-5.012878299782031,2.662885562912414,2.6243711750976675,0.0385143878147467,0.9523267500954224,4845.772816571433,4485.488151333144,-0.03355333553450306
486,70.28,-0.3210380070623735,0.07116732139413884,2.687496382557726,2.653400122005722,0.034096260552003876,0.9864230106474263,4386.520126201527,4324.1500967087395,-0.006219365873472035
487,70.26,-0.31961466063449073,-1.8581159942843595,2.859138450408781,2.823772906024843,0.03536554438393802,1.0217885550313643,4168.444363069094,3974.8823392356953,-0.020649731667883107
488,70.24,-0.3567769805201779,-3.9461278315406467,3.3281788618498993,3.3137198849848843,0.01445897686501496,1.0362475318963793,4473.156160151198,4117.895912909458,-0.03593869501718552
489,70.22,-0.43569953715099086,-6.869016964255392,2.715768411521898,2.667757009479442,0.04801140204245602,1.0842589339388353,5843.855828076753,5159.453057682105,-0.05409582759181664
490,70.2,-0.5730798764360987,-4.194576541873474,3.6853772050515112,3.6945789429405997,-0.009201737889088513,1.0750571960497468,4546.833663054386,4097.479986256633,-0.04519222570982656
491,70.18,-0.6569714072735682,-8.198172190703445,2.7658658515058847,2.726916094154759,0.03894975735112549,1.1140069534008723,6831.491226366225,5722.956436407649,-0.07689507487287618
492,70.16,-0.8209348510876371,-4.858540409911116,3.224892451005745,3.262420557916584,-0.0375281069108393,1.076478846490033,4782.78476140633,4145.777452438529,-0.06207485163183878
493,70.14,-0.9181056592858594,4.004107809168733,3.3806341192201046,3.3741516711144164,0.00648244810568821,1.0829612945957212,6317.33246710614,7516.502778246502,0.07548208887696138
494,70.12,-0.8380235031024847,7.2088587206701416,3.728229678633651,3.6838241664921405,0.04440551214151034,1.1273668067372316,9365.221855750548,10994.510184521321,0.0696578159369514
495,70.1,-0.6938463286890819,9.68225693993885,8.98567813623172,8.458217983726039,0.5274601525056806,1.6548269592429121,12622.900741631656,14230.998385619065,0.05207620216948954
496,70.08,-0.5002011898903049,-18.243522352972086,3.1435240714681516,3.087690746203337,0.05583332526481444,1.7106602845077266,21661.38501108357,19394.875344961307,-0.04799922896697055
497,70.06,-0.8650716369497466,-10.205151781298127,2.691354960199079,2.659168316231799,0.03218664396727977,1.7428469284750063,8754.405652807352,6971.583129533661,-0.09889525635649447
498,70.04,-1.0691746725757092,-0.8859400477719159,3.0437910158273436,3.0620965438536762,-0.018305528026332674,1.7245414004486737,4218.352176182,4511.561767021478,0.029184072878168817
499,70.02,-1.0868934735311475,-3.9100135484302356,2.845612322233865,2.8963361476371277,-0.0507238254032627,1.673817575045411,4463.108940809126,3998.042988390638,-0.04779002824303644
500,70.0,-1.1650937444997522,2.915720997355109,2.759017909583244,2.852363992669422,-0.09334608308617831,1.5804714919592326,5583.429809483205,6965.007649115881,0.09602053681391683
501,69.98,-1.10677932455265,-0.16781695878438363,2.913437250292567,2.953856911823888,-0.040419661531320816,1.5400518304279118,4333.46632460622,4838.509807338306,0.04787619966521208
502,69.96,-1.1101356637283377,-2.8289044826037113,2.6582042814097595,2.7212474691231923,-0.06304318771343276,1.477008642714479,4240.199141989058,4059.354430448244,-0.018929281715542888
503,69.94,-1.166713753380412,1.2501100441510982,2.7226088516240794,2.8182747259016163,-0.09566587427753692,1.3813427684369421,4756.0024763701795,5697.924559255445,0.07847462278904013
504,69.92,-1.14171155249739,2.695556654127973,2.707772277828125,2.807950425199531,-0.10017814737140629,1.2811646210655359,5453.543968790715,6738.886377726066,0.091909314976342
505,69.9,-1.0878004194148305,2.221226249763486,3.3050072625731577,3.293845312533143,0.011161950040014634,1.2923265711055505,5194.948525883983,6276.641750600238,0.08214609259337463
506,69.88,-1.0433758944195608,-4.458275423922897,2.810903225900894,2.8339080971243247,-0.023004871223430534,1.26932169988212,4633.739567152657,4032.592780530139,-0.06034725294988493
507,69.86,-1.1325414028980187,-3.415691907868146,2.6544169234903303,2.717632863339622,-0.06321593984929175,1.2061057600328282,4342.488259665108,4011.163657745986,-0.03446827116015793
508,69.84,-1.2008552410553817,1.1682920462207314,2.779497283345586,2.864491784821442,-0.08499450147585597,1.1211112585569722,4724.57406901424,5688.261824701363,0.08061691631439453
509,69.82,-1.177489400130967,-0.897225280713565,3.3759301511329958,3.393380797478906,-0.017450646345910314,1.103660612211062,4217.073802093548,4589.104281746149,0.03671672503946275
510,69.8,-1.1954339057452383,6.553041204608734,2.8388114904116106,2.9456843460046294,-0.10687285559301873,0.9967877566180432,8633.74504818389,11039.399123829151,0.10674621539376698
511,69.78,-1.0643730816530637,0.5344938465741578,2.6576579618336327,2.7333705021895693,-0.07571254035593666,0.9210752162621065,4510.353584201376,5148.55209177166,0.05747452193367289
512,69.76,-1.0536832047215805,1.0823785701320698,3.426922175758456,3.4249255184499163,0.0019966573085397066,0.9230718735706462,4692.501425777304,5451.245880056885,0.06509135820033395
513,69.74,-1.032035633318939,6.829866443748855,3.08956588316848,3.1234683505265144,-0.03390246735803437,0.8891694062126119,8935.743458009416,10988.182055788868,0.08979515449326263
514,69.72,-0.895438304443962,-2.4424347600103147,2.7606370381275678,2.789713608504964,-0.029076570377396305,0.8600928358352156,4197.07642696615,4046.9848146076965,-0.015815302797093977
515,69.7,-0.9442869996441683,2.053775294716642,2.6764286503417405,2.737219613415163,-0.06079096307342269,0.7993018727617929,5110.585299450354,5947.98483586842,0.06589921125589833
516,69.68,-0.9032114937498354,1.582636346831423,3.9141369754339,3.8680294650481146,0.04610751038578531,0.8454093831475782,4892.616215241194,5578.131075520591,0.056947564816334735
517,69.66,-0.871558766813207,8.30348250437769,7.810847022933156,7.270228063353411,0.5406189595797448,1.386028342727323,10709.64512567042,12626.506859831034,0.07150813870967451
518,69.64,-0.7054891167256532,20.40573568135211,4.454153794536024,4.3898977079704125,0.06425608656561188,1.4502844292929349,35869.279001780626,38903.248559412816,0.035263220838177074
519,69.62,-0.29737440309861096,19.133922159357873,6.354124529598533,6.36475300560556,-0.01062847600702721,1.4396559532859077,32337.340270887544,33059.42864155562,0.00959104694124695
520,69.6,0.08530404008854653,25.645675738054717,3.855011163989304,3.816801819273229,0.038209344716074956,1.4778652980019826,52620.6251318229,50900.12382267712,-0.014437164360138298
521,69.58,0.5982175548496409,17.361453164697483,3.1482758587066115,3.027793448343221,0.12048241036339036,1.598347708365373,27762.874847227777,24351.347995762186,-0.05694142826224718
522,69.56,0.9454466181435905,0.9718248573452382,2.951179389093111,2.91710084685065,0.03407854224246076,1.6324262506078338,4652.630411132132,3954.2971502808837,-0.07062925328152421
523,69.54,0.9648831152904953,-3.8287674490091073,3.3058528844559434,3.287873898002449,0.017978986453494272,1.650405237061328,4441.120431339164,4892.242259900418,0.042015404568851514
524,69.52,0.8883077663103132,-6.794211859524579,3.024007448521872,2.989186598024642,0.03482085049723027,1.6852260875585583,5795.041689470052,6814.490243975617,0.07037680948840055
525,69.5,0.7524235291198216,-6.241646948232327,3.579553798867801,3.540764908165875,0.038788890701925816,1.724014978260484,5456.812014416996,6166.197366083659,0.05307842867818884
526,69.48,0.627590590155175,-8.313925434671665,4.192027258058356,4.136140817474926,0.055886440583430286,1.7799014188439144,6928.283938048893,7774.713244986485,0.050058702070264645
527,69.46,0.46131208146174174,-10.949891838238557,3.4365448979986857,3.387891304177982,0.048653593820703556,1.828555012664618,9600.057109352887,10421.317417527052,0.03564880744717149
528,69.44,0.2423142446969706,-9.563875840055402,3.5953606658983492,3.5698136005157437,0.02554706538260554,1.8541020780472235,8083.5338615686405,8324.085959402006,0.012735294446668405
529,69.42,0.051036727895862555,-9.854791465890722,3.453532238792106,3.4399154178926126,0.013616820899493565,1.867718898946717,8381.305229805374,8257.682908799832,-0.006453454898641556
530,69.4,-0.1460591014219519,-9.60652611267827,2.659666112790612,2.601221378260626,0.05844473452998589,1.926163633476703,8126.506657865328,7640.55273169363,-0.026779118124613574
531,69.38,-0.3381896236755173,-3.2599382421130585,2.612834349803902,2.5718539115256465,0.040980438278255704,1.9671440717549586,4311.009435457648,4014.961095154709,-0.030897632054979834
532,69.36,-0.4033883885177785,-1.643569049843041,2.8325671160586396,2.822128805816845,0.010438310241794646,1.9775823819967533,4168.980053790337,4009.2385304238524,-0.016967921824404895
533,69.34,-0.4362597695146393,2.530234262883635,3.25005956684034,3.2493732523777323,0.0006863144626074735,1.9782686964593608,5360.120335893576,5596.96655583597,0.018778172017432718
534,69.32,-0.3856550842569666,5.971778155938257,2.770570716373401,2.7617452217223275,0.008825494651073296,1.987094191110434,8031.777439857573,8458.134478711927,0.02246292016937256
535,69.3,-0.26621952113820146,3.6723495783840043,2.686740766240061,2.6550596733318663,0.03168109290819476,2.018775284018629,6077.445386048684,6159.472576572071,0.005822461162990613
536,69.28,-0.19277252957052138,-0.23697171315348875,2.7429062794268346,2.717411856636457,0.025494422790377502,2.0442697068090063,4319.487842959843,4170.341687147612,-0.015260616707084455
537,69.26,-0.19751196383359115,2.3446284155643315,3.102354765263542,3.06985461043337,0.03250015483017199,2.0767698616391783,5259.433309278206,5201.419690779594,-0.004817055108304152
538,69.24,-0.15061939552230452,-3.9938374423015954,3.87845960276651,3.888272232760454,-0.009812629993944277,2.066957231645234,4486.687074546309,4207.514534993771,-0.027900155644344227
539,69.22,-0.23049614436833643,-8.572973498126624,2.882724014518327,2.8608582614829485,0.02186575303537852,2.0888229846806126,7151.158443397755,6579.898866511073,-0.036157181987786446
540,69.2,-0.4019556143308689,0.9671958084391807,2.995752194630594,2.9922496935518206,0.003502501078773257,2.092325485759386,4650.995323287435,4716.162438718876,0.006042852263746385
541,69.18,-0.3826116981620853,4.260171301750182,2.7032984135493323,2.6843058351637286,0.018992578385603753,2.1113180641449896,6512.189359415986,6810.570448932276,0.01945646931385936
542,69.16,-0.29740827212708165,-0.3156714683599571,2.835345211109161,2.8001420023875374,0.035203208721623636,2.146521272866613,4304.330101943254,4203.937759356442,-0.010249292733656757
543,69.14,-0.3037217014942808,-3.3028032303135557,2.6049587294021292,2.5634235172926054,0.04153521210952382,2.188056484976137,4319.360790465017,4026.618621530176,-0.030478983957340784
544,69.12,-0.3697777661005519,-1.1430314957416865,2.621638476020598,2.594213828497596,0.027424647523001777,2.215481132499139,4193.302990700254,4065.896556569785,-0.013399918616280211
545,69.1,-0.39263839601538564,0.2980289556917537,3.207916451242832,3.212461036170577,-0.00454458492774501,2.210936547571394,4443.695394757333,4445.766029589912,0.00020232166048368572
