traj,seed,truth,generating_model,success,error,nll_m3,convergence_m3,m3_eta,m3_a,m3_b,m3_c,m3_d,m3_alpha,m3_beta,m3_gamma,m3_delta,m3_epsilon,m3_zeta,nll_m4,convergence_m4,m4_eta,m4_a,m4_b,m4_c,m4_d,m4_alpha,m4_beta,m4_gamma,m4_delta,m4_epsilon,m4_zeta,contrast,time_sec
27,20260648,moderate,M4,True,,7058.01120865496,0,37.98820495433535,-142.84612451871234,27.88586423143883,170.90847957069695,-8.368152437135203,26.29484569507777,-14.734528614075701,1398.9690466666927,0.0,0.0,0.0,7050.475381554204,0,37.51014279176236,-140.89633495001834,27.98473284487574,165.2344941264128,-9.098271628934567,25.744952518421474,-12.407662235428475,1228.427066189861,172.0107684343788,24.8287262706774,65.40044988587404,15.071654201510682,15.671344500000004
28,20260649,moderate,M4,True,,6927.3580920901095,0,37.563648249546766,-124.39042331971619,56.45050460644235,142.13795212339892,-34.27809056013777,18.479506209836853,-33.9665297826518,1503.3483474142715,0.0,0.0,0.0,6926.88403608789,0,37.581831024317694,-124.32041966728487,56.808145125660424,143.07598602132722,-34.255466872052004,18.285073271783958,-38.85150565670305,1504.4089094376318,2.0557861233815005,-11.97588768548736,-10.238624246250154,0.9481120044383715,17.179557000000003
29,20260650,moderate,M4,True,,6865.897236960801,0,38.16802240591989,-116.18155845597235,36.31167532392882,140.86538076519759,-6.036562983311439,13.24104035508381,-23.10458592805027,1618.4896871029248,0.0,0.0,0.0,6860.915461458963,0,38.17428509617452,-116.23449076545104,35.884646029934714,140.08864637224164,-5.653737075822357,13.016659362011783,-28.13627671258462,1556.128055910144,7.052620865532868,12.252086147888424,127.7023776382021,9.963551003675093,20.960875958000003
30,20260651,moderate,M4,True,,6923.399326198569,0,39.13445267795441,-127.033133616063,36.183162581302064,151.90048008187358,-15.510933121944902,23.648082418101296,-14.582452338216413,1408.1230818154136,0.0,0.0,0.0,6920.247393751164,0,39.0259379812871,-126.59498605034008,36.15266638082074,148.79450721688877,-15.634464094787925,23.861124671139578,-10.466374157993814,1392.325887910261,8.069541456920392,25.790643507469227,57.81153656799133,6.3038648948095215,24.723012624999996
31,20260652,moderate,M4,True,,6944.869065141114,0,39.283481244896464,-137.12239933002732,48.689353252318455,173.03428460140464,-30.186642160000414,22.454034734244253,-2.806002286181683,1487.4309029005158,0.0,0.0,0.0,6936.299474152358,0,39.48452911427705,-135.8008055428514,49.416706835071444,171.33854525517094,-31.232999534268266,22.33924481655475,-10.589857222607122,1547.5335085772083,56.834474494204294,-8.974272221271628,200.80219093762102,17.139181977512635,18.097308666000004
32,20260653,moderate,M4,True,,7131.5455111645,0,37.1714031743043,-128.43131998170273,48.55192404941066,153.13120375343527,-32.33395948160586,28.004002592116244,-8.405017173652618,1347.8529194044422,0.0,0.0,0.0,7130.400061374818,0,37.10429153834916,-128.67545240016386,48.7056042521087,151.62981610868067,-32.31461984507676,27.71803598404963,-9.286942971186798,1267.6869449668118,83.65328470756904,11.579256090699133,-29.995953997658155,2.2908995793641225,14.652610166999978
33,20260654,moderate,M4,True,,7073.312224902815,0,37.99184408763399,-132.33371838228192,47.99113550517721,162.10983482485693,-25.396822164805187,16.84185662445405,-39.76698280906224,1718.4896422469944,0.0,0.0,0.0,7071.425836949631,0,38.01059612460126,-132.26498916844082,47.554253844921334,159.51899156408808,-25.42701926222388,17.181272354533952,-34.32662263232847,1693.076580453134,10.30146216587694,26.601046791146793,-22.183220769078464,3.7727759063673147,14.015645249999977
34,20260655,moderate,M4,True,,6888.751201943984,0,41.704106340345,-141.53759322927965,43.59367797285921,187.27235506072773,-24.25395992756359,21.70834403833277,-24.85838878247068,1562.9936987221197,0.0,0.0,0.0,6888.473039282252,0,41.77558220419257,-141.50431747465475,43.75190552215073,186.37868370116334,-24.150808560447597,21.87667896363195,-28.005167772454367,1561.1930641036217,1.043866144200098,9.55747341459444,-6.117442389254981,0.5563253234631702,14.067442374999985
35,20260656,moderate,M4,True,,7118.242993873833,0,37.08362865935962,-124.04660401667233,50.929571862564735,145.5813223115145,-25.7044711385519,23.148909086667015,-18.560428286604374,1507.0219181521334,0.0,0.0,0.0,7117.0743914278355,0,37.0551251901757,-124.62602112156578,51.43219038690583,148.2398455310474,-26.292705267400184,23.00532365283237,-14.790502487845634,1506.4420648603493,4.156478788024243,-19.448874515275353,-8.923505059508626,2.3372048919954977,24.540147375000004
36,20260657,moderate,M4,True,,6927.616712877295,0,36.58007056211383,-133.24804484057776,74.31647441033002,155.1968030982248,-54.33413496356752,15.473202412796175,-30.007571788623057,1568.0359551281592,0.0,0.0,0.0,6927.301563512946,0,36.62028690585113,-133.1591115146153,74.70172163418955,155.6500274299261,-54.35911514389081,15.559970129773644,-33.118842186024764,1553.8001443304438,0.9043715800981373,-6.729697955007755,-25.364760399817875,0.6302987286981079,19.277900249999988
37,20260658,moderate,M4,True,,7083.500252086715,0,39.28978401812791,-120.53760774368614,32.383905168465304,136.65737809485353,-12.400978351587915,30.571973624499062,-24.638628350011736,1350.2803186000144,0.0,0.0,0.0,7079.6734155038175,0,39.31465050964819,-120.07543364040022,30.641528661142818,138.52449336814556,-11.527227432766084,30.38825070021851,-21.584840940299426,1335.0730717901713,10.547861692662467,-22.118991618376207,94.05098734461838,7.6536731657943164,15.882493041999965
38,20260659,moderate,M4,True,,6910.336683217197,0,40.006590020145936,-126.89533523269773,39.27793994212066,127.1410501766403,-8.29771986670876,19.21662575034087,1.5092523442410521,1557.3989681853145,0.0,0.0,0.0,6908.614078433748,0,39.93892494411072,-127.10846228817218,39.000487920407274,126.23623355183277,-7.7921924711892885,18.580633780763367,-1.6189918648193884,1483.1284282102486,89.1782759429851,7.649638059356621,39.973765299326736,3.445209566898484,21.34502974999998
39,20260660,moderate,M4,True,,6992.030466849563,0,39.46537982515088,-133.13593173048503,38.65418692167516,148.45309986978359,-9.994960606241893,24.549281018717974,-6.206537372323815,1453.842074176605,0.0,0.0,0.0,6989.66698902145,0,39.48619020835122,-132.84563424167192,37.99998178772452,147.43229310488684,-9.757297052846928,24.51297122890892,-6.067188132083677,1428.998149232597,26.311098175786483,5.674425656471163,87.33512362709419,4.726955656225982,19.82572183299999
40,20260661,moderate,M4,True,,6938.227659519159,0,38.452291629147965,-133.39211521386324,46.53318228497743,165.81510063589218,-26.30569745592443,25.397034221867187,-40.509358376106945,1355.000555579011,0.0,0.0,0.0,6935.590571703921,0,38.450381395627524,-133.23864042727985,46.78108201223796,162.6247554910762,-26.205115111312885,25.219800681454107,-40.84449838550309,1335.902544504659,20.545153856634848,28.07151813881305,-1.883051194200891,5.274175630474929,14.980507250000016
41,20260662,moderate,M4,True,,6938.848132669778,0,35.9570965633485,-119.5023219625506,31.043457051304028,151.1970069814714,-13.095323468960203,14.124016623558427,-1.1929135718865105,1567.016839520862,0.0,0.0,0.0,6932.283423881492,0,35.92992611898343,-120.2535342311332,30.746768578472775,148.84060913493704,-12.120341044308317,13.297387982632758,-7.1864265490496235,1388.2223134465662,175.54734189563098,22.881915253297823,38.05618913454811,13.12941757657245,17.010647542000015
42,20260663,moderate,M4,True,,6855.6572222634895,0,40.87557966375093,-122.19826452841717,40.73089413686038,147.49659137646515,-14.36602688807231,25.73572862784959,-19.318154525454528,1372.450603489256,0.0,0.0,0.0,6853.181015088014,0,40.91284927629829,-121.4896589344698,40.71995061197578,143.6374851415614,-14.413847819899226,26.008485143960765,-19.46157599117731,1357.0799224421198,8.54238826067339,29.77803625379441,-3.7463435189676035,4.952414350951585,21.30995170799997
43,20260664,moderate,M4,True,,7006.290971839066,0,39.25069978247508,-129.14685824113633,44.95871564399882,147.6104269813858,-22.830349328514433,21.038444808088148,-4.301005236569615,1566.8868771658863,0.0,0.0,0.0,7004.078126970026,0,39.172024327649694,-129.26607783675922,44.32186546266602,148.3873990946648,-22.423279588503686,20.8443067251591,-3.6690393576382947,1504.5144802843151,70.66706865930827,-8.031182688684614,66.04557681733158,4.425689738080109,17.484719540999947
44,20260665,moderate,M4,True,,7143.311788160587,0,39.53971358775548,-122.67260034425772,45.388075716216385,138.86490827164383,-18.863170778932666,26.81791181986494,-89.6504175386101,1542.4255890368886,0.0,0.0,0.0,7137.077792554632,0,39.68304707197921,-121.43624016148273,44.7036696095514,139.07363376250544,-18.68055840488908,27.134322266025844,-91.1943732999348,1558.6201982008274,5.055959720806932,-13.188021217354377,165.24349349071446,12.467991211909975,16.686490832999993
45,20260666,moderate,M4,True,,7123.564856522913,0,36.835725082231505,-135.47868406702918,37.682143449198506,167.32577956815214,-18.71542486378451,28.054929823361626,-77.06619922517575,1360.8071912108173,0.0,0.0,0.0,7122.486774412098,0,36.70897997243326,-135.3124244938203,37.92056085001073,167.63137538229245,-18.46976009046308,27.913294361337233,-80.01201776682247,1268.8033210900587,87.8620694224718,-6.981042670576635,-5.441858942814044,2.1561642216292967,16.95363229200001
46,20260667,moderate,M4,True,,7035.1105528475055,0,36.62528460051602,-127.82732475485719,38.964753723547766,150.5884356297103,-8.923616617031481,17.642624797516845,-23.5420047405402,1581.2142070928414,0.0,0.0,0.0,7032.79088429757,0,36.78307953900287,-129.12278869078293,39.85749194374055,149.32117581007628,-8.543002446396057,17.43089395667619,-38.273539953765855,1546.7682039306096,38.915423678009276,29.9870649709679,14.543607288989223,4.639337099870318,18.86302758300002
