traj,seed,truth,generating_model,success,error,nll_m3,convergence_m3,m3_eta,m3_a,m3_b,m3_c,m3_d,m3_alpha,m3_beta,m3_gamma,m3_delta,m3_epsilon,m3_zeta,nll_m4,convergence_m4,m4_eta,m4_a,m4_b,m4_c,m4_d,m4_alpha,m4_beta,m4_gamma,m4_delta,m4_epsilon,m4_zeta,contrast,time_sec
34,20260655,weak,M4,True,,6829.929897825159,0,41.821085069326834,-141.78547838574661,44.193086787872424,187.26002653909993,-24.678837940864167,21.82551385882721,-27.011723893779312,1511.7244433425444,0.0,0.0,0.0,6828.877193371518,0,41.79690185367708,-142.10146980213693,44.50245842754003,188.23474837774168,-24.974380810542705,21.704198810796747,-25.53273208832793,1525.8015779296472,1.0579035446690388,-6.821396715387033,-52.287349834849884,2.1054089072822535,25.900330333
35,20260656,weak,M4,True,,7071.727258943896,0,37.17927317303805,-123.09330413715831,51.02849067431805,143.85343002082817,-25.896804067466327,23.634134513672947,-21.477438399273222,1455.6199602697639,0.0,0.0,0.0,7067.494715849682,0,37.05815691126471,-123.83909648529995,51.832833097140515,148.21709054165848,-26.87861599272072,23.291993960953835,-15.001017305176386,1448.7736244568055,13.349376122658379,-34.873250154378816,-30.162099865090077,8.465086188429268,20.432329208
36,20260657,weak,M4,True,,6891.039300656568,0,36.44813304945055,-133.26904147535015,74.0593147229326,155.17497639965853,-55.08983214446752,15.520481486926066,-21.32368114870031,1526.4485068945548,0.0,0.0,0.0,6889.352228184292,0,36.50261817222299,-132.99045793628483,75.17510342901707,156.5418541758679,-55.294696774842045,15.573850071644722,-30.58275093563776,1502.8522091381174,7.051944674925335,-20.19597775902611,-34.96342042140605,3.3741449445533362,22.091060332999973
37,20260658,weak,M4,True,,7038.26518448089,0,39.1664076982758,-122.46147802959166,32.49674650950607,139.2406190063503,-12.085062711274011,30.626887368127957,-28.10189146336523,1308.5193483552234,0.0,0.0,0.0,7034.477025329192,0,39.18803981532003,-121.75504305907207,31.214086056070535,142.39715110319233,-11.362785189724999,30.08415804276611,-25.111018629893707,1311.0325952052222,13.697800889990082,-40.5998426998334,16.944190443305676,7.576318303395965,10.394233917000008
38,20260659,weak,M4,True,,6868.977592392419,0,39.64375247901926,-130.19730179111642,41.54993602981975,130.3371176905726,-8.267350672398882,19.097055038388397,-5.766533108272401,1510.3311743157954,0.0,0.0,0.0,6867.841515787786,0,39.56668694314169,-129.9979267159457,40.80251450885485,131.3937914437368,-8.242604377539255,18.717911950637518,-0.374645743946786,1448.614149817839,73.15465324561727,-13.827314815401385,13.603550175447396,2.272153209265525,16.127594541000008
39,20260660,weak,M4,True,,6950.15971829726,0,39.680970389626744,-131.45114706484546,35.99319507239447,148.5271062301782,-6.112739010565023,24.650539688002294,-8.783154283509981,1425.1523736721952,0.0,0.0,0.0,6948.326660631039,0,39.585640355717224,-131.65624659503598,35.834601250964,149.86561562482458,-6.346599627140295,24.22905249640578,-5.3917630340862726,1372.4661715263153,53.0286485181443,-12.99554918256586,46.42618409559542,3.666115332442132,12.797994999999958
40,20260661,weak,M4,True,,6884.580051017425,0,38.386407310734675,-133.7174911837489,47.0953608704752,166.06340619412796,-26.471916006277244,24.66438519801677,-43.56431200059246,1332.7058212001957,0.0,0.0,0.0,6884.088527248454,0,38.420010556168656,-133.6933305776222,47.24673320183181,164.81227181150564,-26.42154754316266,24.63194024887686,-43.94274003397511,1333.4611737207715,1.4481832978830977,11.945135321607353,-10.654905192293562,0.9830475379421841,20.885179624999978
41,20260662,weak,M4,True,,6875.9117632023435,0,35.872400338893286,-123.46416826194661,33.10950291166829,157.07626444745318,-14.306925811163769,14.145838698035883,-6.926309350405476,1509.6596214028189,0.0,0.0,0.0,6873.0512994039855,0,35.83431658325898,-123.7231112011792,32.58522510683659,156.4782462343234,-13.829296242262537,13.699479038391718,-6.033761381390367,1365.9369224601335,135.18867529998408,2.8643071171403247,17.872007055739836,5.7209275967161375,17.25347366699998
42,20260663,weak,M4,True,,6813.16154202289,0,40.54000571800424,-125.94298653337923,36.449800301883215,156.4175272753328,-9.7245401208061,25.959549988754475,-20.454385612471146,1320.4700708781481,0.0,0.0,0.0,6812.515158626076,0,40.57230300213498,-125.60900373707831,36.49527138260189,154.5324587679784,-9.686831932084495,26.187099625150598,-23.1335646393425,1311.8328240586018,2.1549614492865716,14.246231161954036,7.090670617972466,1.2927667936273792,19.619407834000015
43,20260664,weak,M4,True,,6961.748825118715,0,39.23404422018255,-130.626947655281,47.084111545652085,148.3025255102667,-24.40385373852123,20.359956499729044,-5.957541124562231,1546.5358357067892,0.0,0.0,0.0,6958.70881796504,0,39.13779283861615,-130.6771961150203,46.64432539845004,151.05462135728104,-24.083445728784657,20.352346623189863,-5.817885056132241,1525.6091291264108,19.230719224972077,-26.615097500935395,59.561948457194035,6.080014307350211,18.166773833000036
44,20260665,weak,M4,True,,7105.389995991996,0,39.489389555030506,-123.2967844500281,46.21424059921215,139.51539029936657,-20.005064749301305,26.763249841906624,-86.9818780010629,1507.774054097748,0.0,0.0,0.0,7101.517025200965,0,39.50329218736352,-122.95822612254031,46.344821877555184,143.30313317908212,-19.051264628423525,26.636268416694183,-98.13195647494346,1513.0183633071426,14.071873925408163,-38.72065138930655,71.32630624857758,7.745941582063097,17.623652541000013
45,20260666,weak,M4,True,,7076.25747578645,0,36.7288990413466,-136.64114627877217,38.680421460187354,168.81162043436038,-20.31828737554836,28.04869745759826,-68.74068186989982,1317.4470581611313,0.0,0.0,0.0,7074.107546319095,0,36.61155836048589,-136.97181822870306,39.66443908219941,172.08087258788095,-19.919838377342522,27.84901605360673,-78.98223412866469,1293.5271991858829,22.915401372310278,-25.718384417621955,-13.584495750991042,4.299858934711665,15.921860459000015
46,20260667,weak,M4,True,,6972.92431100692,0,36.91624943626911,-129.61242138205023,42.21442805194502,155.00147602173038,-11.710615120711884,17.21402739588528,-38.621078481565576,1556.7237011271786,0.0,0.0,0.0,6972.661415831867,0,36.98535137903664,-129.95073217650634,42.42516148759491,154.47637676663098,-11.371307994299746,17.193069668180993,-43.992458827111285,1556.4646472283678,1.7896241311809014,9.852705181993205,3.9108942553748447,0.5257903501060355,10.199111915999993
47,20260668,weak,M4,True,,6861.771610592669,0,39.21046789420399,-156.4642270395776,39.517546998830696,192.45327669702155,-10.693627137100243,24.035905523876753,-41.82394546429954,1371.0204164762847,0.0,0.0,0.0,6861.503961942106,0,39.144867674760825,-156.43940590848348,39.90034910484078,193.23825607717703,-10.921149623121819,23.863497466213527,-43.58087965260461,1373.5973854400556,0.8490513747356062,-9.00251860974211,8.220456382325862,0.535297301126775,12.02000774999999
48,20260669,weak,M4,True,,6961.780872338918,0,37.28932920622506,-119.76520837014236,46.7420418523068,130.3799826603248,-5.956915487319385,14.251942618222852,-32.92430699748028,1649.0058569527291,0.0,0.0,0.0,6955.777899080307,0,37.19675743075418,-121.03085974348026,47.50542027576036,135.82202833972136,-7.451177528723576,12.507930986276499,-17.03383232245018,1638.724706787322,47.21304649099876,-48.601955810904414,33.09410512155895,12.005946517221673,13.115794040999958
49,20260670,weak,M4,True,,6978.419932423605,0,37.569652333037176,-126.27930328597071,55.57866350436927,142.17588095017064,-33.849957756333865,26.17176917763469,-33.39483993842671,1315.0041356047896,0.0,0.0,0.0,6976.607348842534,0,37.43780450400707,-126.32078851639704,55.748947807586326,144.33002655931682,-33.90668124947591,25.85790391401361,-34.01432631706564,1277.598655880061,42.91607165978456,-21.432964451381206,16.06864355697101,3.6251671621430432,12.747804125000016
50,20260671,weak,M4,True,,6912.765943244683,0,37.2921345273086,-141.98924280404043,52.478294657357274,171.19994777746413,-24.440345545780016,17.039823317998636,-10.659566268056098,1528.4483085838356,0.0,0.0,0.0,6908.387538627979,0,37.09119414857078,-141.76470429952718,52.866627119615245,173.58619288015902,-25.456864200850184,16.9915466570978,-0.08779588031104275,1534.6221355831954,13.89088602507884,-29.71479122626775,-71.74587815618185,8.756809233407694,27.548948166000002
