traj,seed,truth,generating_model,success,error,nll_m3,convergence_m3,m3_eta,m3_a,m3_b,m3_c,m3_d,m3_alpha,m3_beta,m3_gamma,m3_delta,m3_epsilon,m3_zeta,nll_m4,convergence_m4,m4_eta,m4_a,m4_b,m4_c,m4_d,m4_alpha,m4_beta,m4_gamma,m4_delta,m4_epsilon,m4_zeta,contrast,time_sec
0,20260630,M3,M3,True,,6884.54241873113,0,37.06353764585411,-141.33430785247933,43.311711568422105,172.37990702797543,-18.30486721584007,21.046354068559335,6.518598790184516,1368.0597754693715,0.0,0.0,0.0,6883.636894470237,0,37.08689219164185,-141.28340761554293,42.891136464163026,170.84664520433367,-18.17280298289287,21.161212736303188,7.6212865283004705,1338.6224080844347,29.558878262405273,12.572732004277613,27.037507692908896,1.8110485217857786,620.351591583
1,20260631,M3,M3,True,,7089.796856730297,0,34.299524194299146,-151.81273082502645,52.71491741400581,183.42686294182883,-15.555613445501752,24.511502682506876,-4.601145283775873,1311.666244523647,0.0,0.0,0.0,7081.088356818337,0,34.00889195926203,-150.80695264410724,52.98719043940959,186.64965220650703,-16.569661798102427,23.541545694780133,1.697306558298567,1302.3647398276273,21.75970469745291,-40.66617159029599,78.55920037252314,17.41699982391947,575.143405917
2,20260632,M3,M3,True,,6749.695537309075,0,39.230647936681265,-125.96214167602291,50.9284895610595,160.07964111682273,-38.27653962621228,22.904231367791176,-0.41741777317843004,1299.0998011653742,0.0,0.0,0.0,6747.8851949041855,0,39.05699364981473,-127.99072037492898,49.66630459453955,158.6015414364237,-36.138542404392375,22.33862359933373,1.2036392630039674,1291.2849293611982,1.3595573303164639,2.3866724875863583,-47.33801105361164,3.62068480977905,393.475885542
3,20260633,M3,M3,True,,6983.734159475611,0,35.76554045454303,-131.79295368555682,50.72056890603398,155.35897032388945,-35.64904169611485,21.4312511144536,-26.24856707062447,1392.4442841146522,0.0,0.0,0.0,6982.83206673982,0,35.46018588503385,-131.3615643475067,50.96427289804838,156.0010259357612,-35.83007568888925,20.710797993548166,-26.55270759622116,1391.964378803133,4.645844821897235,-18.359737550302885,-1.6012614306561497,1.8041854715811496,344.37229420799986
4,20260634,M3,M3,True,,7030.502028414073,0,38.0792952761226,-121.40259579819707,33.57424017693931,141.50739026886427,-11.450221873194948,27.34174091995514,6.925915071229706,1347.5956026136134,0.0,0.0,0.0,7027.244998071932,0,38.135422379247935,-121.44336888096237,33.79914051194527,146.67100712601004,-11.892284280916044,27.17638573012164,13.42947688011766,1342.233887669978,25.21808472732363,-51.6179011524935,-8.645537862085414,6.514060684281503,382.1835635829998
5,20260635,M3,M3,True,,7024.710467218121,0,37.76752838635285,-144.80063662392334,32.65195841419437,172.58898278124624,-12.385034323352256,22.193639856250083,-41.620619301136365,1492.782301460602,0.0,0.0,0.0,7017.219512300242,0,37.488862938390234,-145.62800501824245,32.282340190520735,176.38016410819426,-12.797744350812456,21.313761253832727,-32.233238635186304,1415.8826233785007,132.56174595808466,-30.923592344467686,-121.66812228047426,14.981909835758415,605.6834310419999
6,20260636,M3,M3,True,,6875.602950579094,0,41.31001637820028,-115.13607559544278,24.447692717529552,141.64120066758295,7.401414409569824,25.245902643016198,30.874647183704973,1423.3993571519973,0.0,0.0,0.0,6875.399517196656,0,41.308875588162294,-115.46206483124503,24.1180097059456,143.2502553893095,6.975445772944059,25.148904475719036,36.7682614952117,1429.0698190602925,2.9994892158362467,-9.733552838894862,-9.92638897705606,0.4068667648753035,539.6928705829996
7,20260637,M3,M3,True,,6832.4298624200255,0,35.111370323453876,-105.49116219723159,17.592092859442502,125.07433634027382,11.122892496713272,20.454787680171506,-53.25297083539268,1265.790150522164,0.0,0.0,0.0,6829.204746354509,0,34.96041673109811,-104.69580954455473,16.230955003104878,127.75154409232249,10.545686664933445,19.8272815203763,-39.367390210641425,1248.9867652472647,10.427595449821055,-28.487104338297843,36.70021283270007,6.450232131033772,519.5920756660003
8,20260638,M3,M3,True,,7041.3120578385615,0,37.37931683638628,-117.51615662509411,32.09814995495811,128.3802872973478,-28.1321029779944,24.556750641356878,-1.4060952490186258,1406.8055093745832,0.0,0.0,0.0,7040.5859171958355,0,37.358395625781746,-117.83966816968335,30.818498919992326,126.70232268105148,-27.598182835774185,24.632632428802356,2.7279157848193814,1406.120412772498,2.7458399008591217,15.992488484335366,5.859667127997866,1.4522812854520453,388.2897089590001
9,20260639,M3,M3,True,,6948.230843793464,0,38.095773422634295,-124.291167622175,52.839754049121865,136.68703582897933,-22.719854384192733,20.481143695106383,-8.51729149175192,1476.035137967912,0.0,0.0,0.0,6945.690547760822,0,37.61733157975412,-123.29684767584416,53.41250487311532,138.33699441359013,-24.394753374769444,20.857655295923795,-2.9554363450550687,1446.1127577790728,12.932008223464127,-25.976600640489718,-83.11737481809996,5.0805920652856,356.69113958400067
